date,Kabupaten,Rainfall_mm
2019-11-02,Majalengka,0.9384659529
2019-11-03,Majalengka,0.2937507033
2019-11-04,Majalengka,6.297197342
2019-11-05,Majalengka,5.848720908
2019-11-06,Majalengka,0.1081176102
2019-11-07,Majalengka,0
2019-11-08,Majalengka,0
2019-11-09,Majalengka,0
2019-11-10,Majalengka,7.623856544
2019-11-11,Majalengka,1.333312601
2019-11-12,Majalengka,2.73710686
2019-11-13,Majalengka,5.426745415
2019-11-14,Majalengka,4.613534689
2019-11-15,Majalengka,2.618370473
2019-11-16,Majalengka,0
2019-11-17,Majalengka,0
2019-11-18,Majalengka,0.4363996983
2019-11-19,Majalengka,0
2019-11-20,Majalengka,19.23805761
2019-11-21,Majalengka,5.608890653
2019-11-22,Majalengka,6.003971815
2019-11-23,Majalengka,0.6046163142
2019-11-24,Majalengka,0.001862880948
2019-11-25,Majalengka,15.33080864
2019-11-26,Majalengka,9.985099554
2019-11-27,Majalengka,0.6070774198
2019-11-28,Majalengka,4.13620019
2019-11-29,Majalengka,8.159528732
2019-11-30,Majalengka,0.4532459825
2019-12-01,Majalengka,0.7947311103
2019-12-02,Majalengka,2.366614938
2019-12-03,Majalengka,3.619895697
2019-12-04,Majalengka,29.53779602
2019-12-05,Majalengka,34.06663513
2019-12-06,Majalengka,22.40347767
2019-12-07,Majalengka,9.141269445
2019-12-08,Majalengka,0.5869742185
2019-12-09,Majalengka,0.4905055314
2019-12-10,Majalengka,1.215564698
2019-12-11,Majalengka,33.62376308
2019-12-12,Majalengka,0.3110906258
2019-12-13,Majalengka,12.17539358
2019-12-14,Majalengka,3.649599552
2019-12-15,Majalengka,26.26046848
2019-12-16,Majalengka,32.42166138
2019-12-17,Majalengka,25.19713211
2019-12-18,Majalengka,5.68E-04
2019-12-19,Majalengka,4.623039365
2019-12-20,Majalengka,7.413211584
2019-12-21,Majalengka,17.9537816
2019-12-22,Majalengka,10.51514053
2019-12-23,Majalengka,5.025652528
2019-12-24,Majalengka,3.609823108
2019-12-25,Majalengka,28.17196941
2019-12-26,Majalengka,20.18471575
2019-12-27,Majalengka,27.5890274
2019-12-28,Majalengka,7.423461914
2019-12-29,Majalengka,0.2934155837
2019-12-30,Majalengka,12.94752932
2019-12-31,Majalengka,28.79795265
2020-01-01,Majalengka,16.69319201
2020-01-02,Majalengka,0.3364850432
2020-01-03,Majalengka,2.042218029
2020-01-04,Majalengka,3.069971323
2020-01-05,Majalengka,12.55521154
2020-01-06,Majalengka,4.076527119
2020-01-07,Majalengka,9.015131235
2020-01-08,Majalengka,36.88349533
2020-01-09,Majalengka,7.153076649
2020-01-10,Majalengka,1.454700977
2020-01-11,Majalengka,46.45452404
2020-01-12,Majalengka,0.4831803292
2020-01-13,Majalengka,15.8422122
2020-01-14,Majalengka,0.01955129346
2020-01-15,Majalengka,0.8389156759
2020-01-16,Majalengka,20.08728504
2020-01-17,Majalengka,21.19929028
2020-01-18,Majalengka,2.478693366
2020-01-19,Majalengka,5.660363674
2020-01-20,Majalengka,6.041264534
2020-01-21,Majalengka,22.44914246
2020-01-22,Majalengka,0.07891620509
2020-01-23,Majalengka,21.13924026
2020-01-24,Majalengka,46.14284134
2020-01-25,Majalengka,36.18761158
2020-01-26,Majalengka,10.07056117
2020-01-27,Majalengka,10.77897835
2020-01-28,Majalengka,0.8548049927
2020-01-29,Majalengka,7.325696468
2020-01-30,Majalengka,1.934459746
2020-01-31,Majalengka,3.219987631
2020-02-01,Majalengka,3.287835002
2020-02-02,Majalengka,0.008911636658
2020-02-03,Majalengka,37.95466232
2020-02-04,Majalengka,8.181931973
2020-02-05,Majalengka,81.34712219
2020-02-06,Majalengka,12.35198593
2020-02-07,Majalengka,23.37668037
2020-02-08,Majalengka,0.08758843504
2020-02-09,Majalengka,23.61194801
2020-02-10,Majalengka,15.97184801
2020-02-11,Majalengka,79.96334267
2020-02-12,Majalengka,7.701754332
2020-02-13,Majalengka,1.35893628
2020-02-14,Majalengka,2.144548953
2020-02-15,Majalengka,57.33954048
2020-02-16,Majalengka,33.52368164
2020-02-17,Majalengka,15.78622627
2020-02-18,Majalengka,4.239055753
2020-02-19,Majalengka,53.99566269
2020-02-20,Majalengka,5.487628698
2020-02-21,Majalengka,1.039170027
2020-02-22,Majalengka,9.39890027
2020-02-23,Majalengka,11.39341307
2020-02-24,Majalengka,24.86926746
2020-02-25,Majalengka,3.023008347
2020-02-26,Majalengka,16.6079092
2020-02-27,Majalengka,3.115533829
2020-02-28,Majalengka,68.85048866
2020-02-29,Majalengka,14.91289902
2020-03-01,Majalengka,14.94275093
2020-03-02,Majalengka,0.1511191763
2020-03-03,Majalengka,37.94872856
2020-03-04,Majalengka,70.5459938
2020-03-05,Majalengka,7.754406452
2020-03-06,Majalengka,39.73270512
2020-03-07,Majalengka,12.32755136
2020-03-08,Majalengka,35.85912609
2020-03-09,Majalengka,6.625740051
2020-03-10,Majalengka,25.27502632
2020-03-11,Majalengka,22.25906897
2020-03-12,Majalengka,6.653399706
2020-03-13,Majalengka,1.683502436
2020-03-14,Majalengka,31.52110291
2020-03-15,Majalengka,14.82687807
2020-03-16,Majalengka,8.716509104
2020-03-17,Majalengka,2.192090571
2020-03-18,Majalengka,10.48367071
2020-03-19,Majalengka,7.805552244
2020-03-20,Majalengka,9.701394796
2020-03-21,Majalengka,17.9493084
2020-03-22,Majalengka,0.6749348491
2020-03-23,Majalengka,3.375383377
2020-03-24,Majalengka,17.50711584
2020-03-25,Majalengka,40.04493141
2020-03-26,Majalengka,8.568191528
2020-03-27,Majalengka,5.581604719
2020-03-28,Majalengka,1.864956737
2020-03-29,Majalengka,67.76856422
2020-03-30,Majalengka,30.38890743
2020-03-31,Majalengka,48.13958359
2020-04-01,Majalengka,0.009176937165
2020-04-02,Majalengka,8.275528908
2020-04-03,Majalengka,7.493180752
2020-04-04,Majalengka,36.16104126
2020-04-05,Majalengka,21.3368597
2020-04-06,Majalengka,14.18970966
2020-04-07,Majalengka,56.15771484
2020-04-08,Majalengka,4.302680969
2020-04-09,Majalengka,9.678254843
2020-04-10,Majalengka,0.411239326
2020-04-11,Majalengka,0.2436407357
2020-04-12,Majalengka,20.07343197
2020-04-13,Majalengka,19.94554424
2020-04-14,Majalengka,33.50273323
2020-04-15,Majalengka,0.06786847115
2020-04-16,Majalengka,8.669961691
2020-04-17,Majalengka,16.31382751
2020-04-18,Majalengka,9.103240013
2020-04-19,Majalengka,0.1810108088
2020-04-20,Majalengka,0.6514279246
2020-04-21,Majalengka,22.19484758
2020-04-22,Majalengka,0
2020-04-23,Majalengka,13.877635
2020-04-24,Majalengka,0.1637717821
2020-04-25,Majalengka,4.206642509
2020-04-26,Majalengka,4.386858344
2020-04-27,Majalengka,1.523408175
2020-04-28,Majalengka,26.34420204
2020-04-29,Majalengka,7.36916399
2020-04-30,Majalengka,1.317863077
2020-05-01,Majalengka,24.87777901
2020-05-02,Majalengka,0.3505340517
2020-05-03,Majalengka,0
2020-05-04,Majalengka,1.881178379
2020-05-05,Majalengka,0.1239729635
2020-05-06,Majalengka,0.6021900773
2020-05-07,Majalengka,0.1545783654
2020-05-08,Majalengka,0.2092521116
2020-05-09,Majalengka,3.114065409
2020-05-10,Majalengka,1.277251929
2020-05-11,Majalengka,35.14910316
2020-05-12,Majalengka,1.591409326
2020-05-13,Majalengka,0
2020-05-14,Majalengka,0.01230303571
2020-05-15,Majalengka,0.001568106702
2020-05-16,Majalengka,0.1671108529
2020-05-17,Majalengka,7.578876972
2020-05-18,Majalengka,33.6785717
2020-05-19,Majalengka,0
2020-05-20,Majalengka,22.99091434
2020-05-21,Majalengka,2.504319906
2020-05-22,Majalengka,2.483262241
2020-05-23,Majalengka,0.4132424891
2020-05-24,Majalengka,27.33149529
2020-05-25,Majalengka,39.10747433
2020-05-26,Majalengka,0.8760877848
2020-05-27,Majalengka,25.49371433
2020-05-28,Majalengka,1.968555629
2020-05-29,Majalengka,20.1569066
2020-05-30,Majalengka,0.06742172688
2020-05-31,Majalengka,0.1753464751
2020-06-01,Majalengka,14.28634357
2020-06-02,Majalengka,2.622632146
2020-06-03,Majalengka,0.8440520167
2020-06-04,Majalengka,0
2020-06-05,Majalengka,2.021858096
2020-06-06,Majalengka,0
2020-06-07,Majalengka,0
2020-06-08,Majalengka,0
2020-06-09,Majalengka,11.37363553
2020-06-10,Majalengka,0.4281431884
2020-06-11,Majalengka,0.7821233869
2020-06-12,Majalengka,0
2020-06-13,Majalengka,0.003946763347
2020-06-14,Majalengka,1.557272315
2020-06-15,Majalengka,5.669167399
2020-06-16,Majalengka,0.036608845
2020-06-17,Majalengka,0
2020-06-18,Majalengka,4.520773888
2020-06-19,Majalengka,11.82710767
2020-06-20,Majalengka,0
2020-06-21,Majalengka,2.645011067
2020-06-22,Majalengka,1.321433991
2020-06-23,Majalengka,0.5459953398
2020-06-24,Majalengka,1.672919512
2020-06-25,Majalengka,0
2020-06-26,Majalengka,0.003027239232
2020-06-27,Majalengka,0
2020-06-28,Majalengka,0.2137678564
2020-06-29,Majalengka,0.8314761221
2020-06-30,Majalengka,0
2020-07-01,Majalengka,0
2020-07-02,Majalengka,32.82878494
2020-07-03,Majalengka,0.3067830428
2020-07-04,Majalengka,0
2020-07-05,Majalengka,0
2020-07-06,Majalengka,18.40751553
2020-07-07,Majalengka,0.03137884196
2020-07-08,Majalengka,0
2020-07-09,Majalengka,3.626269341
2020-07-10,Majalengka,1.880353332
2020-07-11,Majalengka,0
2020-07-12,Majalengka,0.2799190655
2020-07-13,Majalengka,0.4868379682
2020-07-14,Majalengka,6.915776253
2020-07-15,Majalengka,14.13427734
2020-07-16,Majalengka,0.5631137788
2020-07-17,Majalengka,0
2020-07-18,Majalengka,0
2020-07-19,Majalengka,0
2020-07-20,Majalengka,0
2020-07-21,Majalengka,0
2020-07-22,Majalengka,0
2020-07-23,Majalengka,0
2020-07-24,Majalengka,0
2020-07-25,Majalengka,0
2020-07-26,Majalengka,0
2020-07-27,Majalengka,0
2020-07-28,Majalengka,0
2020-07-29,Majalengka,0
2020-07-30,Majalengka,0.03453500848
2020-07-31,Majalengka,0
2020-08-01,Majalengka,0
2020-08-02,Majalengka,0.1549120322
2020-08-03,Majalengka,0
2020-08-04,Majalengka,8.155274391
2020-08-05,Majalengka,0.4728339314
2020-08-06,Majalengka,0
2020-08-07,Majalengka,0
2020-08-08,Majalengka,0
2020-08-09,Majalengka,0
2020-08-10,Majalengka,0.06225823425
2020-08-11,Majalengka,3.562048316
2020-08-12,Majalengka,0.6442371458
2020-08-13,Majalengka,26.84446049
2020-08-14,Majalengka,5.785152555
2020-08-15,Majalengka,0
2020-08-16,Majalengka,0.7488132566
2020-08-17,Majalengka,1.790535271
2020-08-18,Majalengka,5.191194177
2020-08-19,Majalengka,0.008863066323
2020-08-20,Majalengka,0
2020-08-21,Majalengka,7.381252527
2020-08-22,Majalengka,0.04353690986
2020-08-23,Majalengka,0.06607286073
2020-08-24,Majalengka,0
2020-08-25,Majalengka,0
2020-08-26,Majalengka,0
2020-08-27,Majalengka,0
2020-08-28,Majalengka,0
2020-08-29,Majalengka,0.04923095182
2020-08-30,Majalengka,0
2020-08-31,Majalengka,0
2020-09-01,Majalengka,0
2020-09-02,Majalengka,2.471285105
2020-09-03,Majalengka,20.32498884
2020-09-04,Majalengka,7.744143963
2020-09-05,Majalengka,0
2020-09-06,Majalengka,0
2020-09-07,Majalengka,0
2020-09-08,Majalengka,0
2020-09-09,Majalengka,0.9013341665
2020-09-10,Majalengka,0.005680182832
2020-09-11,Majalengka,0.02588762809
2020-09-12,Majalengka,0
2020-09-13,Majalengka,0.9966938496
2020-09-14,Majalengka,0
2020-09-15,Majalengka,0
2020-09-16,Majalengka,0
2020-09-17,Majalengka,0
2020-09-18,Majalengka,0
2020-09-19,Majalengka,0.2561837062
2020-09-20,Majalengka,0.2395917624
2020-09-21,Majalengka,24.2072525
2020-09-22,Majalengka,13.31876993
2020-09-23,Majalengka,0.001086865232
2020-09-24,Majalengka,3.982990265
2020-09-25,Majalengka,0.8950290978
2020-09-26,Majalengka,13.48084259
2020-09-27,Majalengka,5.550187826
2020-09-28,Majalengka,3.468589067
2020-09-29,Majalengka,0.04432308488
2020-09-30,Majalengka,0.7875611186
2020-10-01,Majalengka,0.2379133478
2020-10-02,Majalengka,21.52516651
2020-10-03,Majalengka,2.172693372
2020-10-04,Majalengka,0
2020-10-05,Majalengka,0
2020-10-06,Majalengka,0
2020-10-07,Majalengka,0
2020-10-08,Majalengka,0.1924111247
2020-10-09,Majalengka,1.242452681
2020-10-10,Majalengka,9.955507278
2020-10-11,Majalengka,1.697717428
2020-10-12,Majalengka,0.01001429558
2020-10-13,Majalengka,0
2020-10-14,Majalengka,0.1512149088
2020-10-15,Majalengka,3.848301172
2020-10-16,Majalengka,1.784276783
2020-10-17,Majalengka,0.5902337283
2020-10-18,Majalengka,0.2698006555
2020-10-19,Majalengka,3.529446602
2020-10-20,Majalengka,12.9939208
2020-10-21,Majalengka,31.84676456
2020-10-22,Majalengka,63.53887939
2020-10-23,Majalengka,36.12892628
2020-10-24,Majalengka,1.900125325
2020-10-25,Majalengka,24.0440197
2020-10-26,Majalengka,5.415097475
2020-10-27,Majalengka,22.08844328
2020-10-28,Majalengka,0.6310906112
2020-10-29,Majalengka,6.991841555
2020-10-30,Majalengka,11.30797935
2020-10-31,Majalengka,44.12175751
2020-11-01,Majalengka,13.89702415
2020-11-02,Majalengka,10.28262591
2020-11-03,Majalengka,1.060597569
2020-11-04,Majalengka,13.19803619
2020-11-05,Majalengka,24.59911823
2020-11-06,Majalengka,0.5130038112
2020-11-07,Majalengka,1.176717371
2020-11-08,Majalengka,1.679224312
2020-11-09,Majalengka,0.02350005414
2020-11-10,Majalengka,3.859813929
2020-11-11,Majalengka,2.66874665
2020-11-12,Majalengka,0.1383538283
2020-11-13,Majalengka,0.2781761438
2020-11-14,Majalengka,12.15680265
2020-11-15,Majalengka,0.05047515593
2020-11-16,Majalengka,0.408568114
2020-11-17,Majalengka,2.798630834
2020-11-18,Majalengka,0.02157419594
2020-11-19,Majalengka,0.7009180784
2020-11-20,Majalengka,24.4994545
2020-11-21,Majalengka,3.503824711
2020-11-22,Majalengka,9.359245777
2020-11-23,Majalengka,1.7763201
2020-11-24,Majalengka,24.04874039
2020-11-25,Majalengka,17.046278
2020-11-26,Majalengka,3.431186914
2020-11-27,Majalengka,29.74266815
2020-11-28,Majalengka,20.58636904
2020-11-29,Majalengka,88.62900352
2020-11-30,Majalengka,6.57026124
2020-12-01,Majalengka,12.10107422
2020-12-02,Majalengka,49.28403854
2020-12-03,Majalengka,0.3844640851
2020-12-04,Majalengka,24.99566746
2020-12-05,Majalengka,5.063570023
2020-12-06,Majalengka,31.45658684
2020-12-07,Majalengka,1.73006916
2020-12-08,Majalengka,0
2020-12-09,Majalengka,0.8593527675
2020-12-10,Majalengka,0.3402440697
2020-12-11,Majalengka,0.4461567253
2020-12-12,Majalengka,12.72072172
2020-12-13,Majalengka,4.135158777
2020-12-14,Majalengka,33.18145752
2020-12-15,Majalengka,22.39270735
2020-12-16,Majalengka,21.17564964
2020-12-17,Majalengka,10.1321826
2020-12-18,Majalengka,11.04897809
2020-12-19,Majalengka,0.3062243611
2020-12-20,Majalengka,9.722325325
2020-12-21,Majalengka,4.300621033
2020-12-22,Majalengka,12.34437704
2020-12-23,Majalengka,8.206322193
2020-12-24,Majalengka,21.987216
2020-12-25,Majalengka,8.79643178
2020-12-26,Majalengka,11.89812255
2020-12-27,Majalengka,57.03860092
2020-12-28,Majalengka,32.35154915
2020-12-29,Majalengka,27.40010548
2020-12-30,Majalengka,14.52949619
2020-12-31,Majalengka,18.32139301
2021-01-01,Majalengka,12.36682034
2021-01-02,Majalengka,14.66276121
2021-01-03,Majalengka,33.91155338
2021-01-04,Majalengka,19.60772181
2021-01-05,Majalengka,3.870975852
2021-01-06,Majalengka,12.56097364
2021-01-07,Majalengka,2.236474335
2021-01-08,Majalengka,11.39929748
2021-01-09,Majalengka,18.50971413
2021-01-10,Majalengka,5.886802912
2021-01-11,Majalengka,39.68329239
2021-01-12,Majalengka,30.91023445
2021-01-13,Majalengka,29.2331171
2021-01-14,Majalengka,33.81418991
2021-01-15,Majalengka,1.35257104
2021-01-16,Majalengka,5.236886144
2021-01-17,Majalengka,60.73615265
2021-01-18,Majalengka,5.573959708
2021-01-19,Majalengka,0.01597337471
2021-01-20,Majalengka,4.398139715
2021-01-21,Majalengka,8.080960035
2021-01-22,Majalengka,24.3101635
2021-01-23,Majalengka,8.687869549
2021-01-24,Majalengka,1.917614579
2021-01-25,Majalengka,27.98671818
2021-01-26,Majalengka,11.23350191
2021-01-27,Majalengka,13.93009615
2021-01-28,Majalengka,8.940731764
2021-01-29,Majalengka,3.502018332
2021-01-30,Majalengka,13.70514107
2021-01-31,Majalengka,4.812481284
2021-02-01,Majalengka,13.03231001
2021-02-02,Majalengka,24.12696648
2021-02-03,Majalengka,20.75540113
2021-02-04,Majalengka,13.42912817
2021-02-05,Majalengka,13.91046238
2021-02-06,Majalengka,22.67734623
2021-02-07,Majalengka,107.5926018
2021-02-08,Majalengka,15.86410761
2021-02-09,Majalengka,0.9389981925
2021-02-10,Majalengka,2.763807714
2021-02-11,Majalengka,6.338589907
2021-02-12,Majalengka,10.27791452
2021-02-13,Majalengka,5.839221954
2021-02-14,Majalengka,10.41302919
2021-02-15,Majalengka,19.11987591
2021-02-16,Majalengka,13.45009089
2021-02-17,Majalengka,7.096657276
2021-02-18,Majalengka,72.64149284
2021-02-19,Majalengka,24.68344402
2021-02-20,Majalengka,4.15910089
2021-02-21,Majalengka,0.2072084919
2021-02-22,Majalengka,34.02575684
2021-02-23,Majalengka,10.58863306
2021-02-24,Majalengka,2.749181807
2021-02-25,Majalengka,56.33833694
2021-02-26,Majalengka,2.889502466
2021-02-27,Majalengka,1.765749693
2021-02-28,Majalengka,7.560505629
2021-03-01,Majalengka,3.002051353
2021-03-02,Majalengka,4.601700783
2021-03-03,Majalengka,1.803130746
2021-03-04,Majalengka,18.49774218
2021-03-05,Majalengka,14.67653847
2021-03-06,Majalengka,20.10562277
2021-03-07,Majalengka,25.83042812
2021-03-08,Majalengka,22.07678032
2021-03-09,Majalengka,0.1283890978
2021-03-10,Majalengka,2.856908798
2021-03-11,Majalengka,8.296127558
2021-03-12,Majalengka,11.6125617
2021-03-13,Majalengka,21.63588381
2021-03-14,Majalengka,15.22279501
2021-03-15,Majalengka,8.292639256
2021-03-16,Majalengka,15.73473501
2021-03-17,Majalengka,3.51260376
2021-03-18,Majalengka,14.50849199
2021-03-19,Majalengka,17.60706282
2021-03-20,Majalengka,1.850953639
2021-03-21,Majalengka,50.29929543
2021-03-22,Majalengka,21.01916599
2021-03-23,Majalengka,13.17806625
2021-03-24,Majalengka,17.82856607
2021-03-25,Majalengka,21.01320934
2021-03-26,Majalengka,0
2021-03-27,Majalengka,9.443543673
2021-03-28,Majalengka,22.09935808
2021-03-29,Majalengka,34.05203247
2021-03-30,Majalengka,23.68314028
2021-03-31,Majalengka,31.43084049
2021-04-01,Majalengka,7.296547651
2021-04-02,Majalengka,0.7167394459
2021-04-03,Majalengka,2.054275274
2021-04-04,Majalengka,18.93327999
2021-04-05,Majalengka,8.859166145
2021-04-06,Majalengka,1.473756641
2021-04-07,Majalengka,0.4870584011
2021-04-08,Majalengka,0.3567979261
2021-04-09,Majalengka,1.635833859
2021-04-10,Majalengka,0.4566148371
2021-04-11,Majalengka,26.62336063
2021-04-12,Majalengka,22.84192371
2021-04-13,Majalengka,23.09100294
2021-04-14,Majalengka,13.17315817
2021-04-15,Majalengka,25.47401619
2021-04-16,Majalengka,2.230050087
2021-04-17,Majalengka,5.09E-04
2021-04-18,Majalengka,0.09010836482
2021-04-19,Majalengka,6.227031469
2021-04-20,Majalengka,0
2021-04-21,Majalengka,0
2021-04-22,Majalengka,0
2021-04-23,Majalengka,2.307328641
2021-04-24,Majalengka,0
2021-04-25,Majalengka,0
2021-04-26,Majalengka,0
2021-04-27,Majalengka,0.02921358403
2021-04-28,Majalengka,7.741760015
2021-04-29,Majalengka,0.3094143569
2021-04-30,Majalengka,2.079119861
2021-05-01,Majalengka,3.880061388
2021-05-02,Majalengka,0.163687136
2021-05-03,Majalengka,1.207905561
2021-05-04,Majalengka,0.6108014882
2021-05-05,Majalengka,11.53928089
2021-05-06,Majalengka,0.1579916552
2021-05-07,Majalengka,1.97579509
2021-05-08,Majalengka,0.6389893144
2021-05-09,Majalengka,0.1684527956
2021-05-10,Majalengka,0
2021-05-11,Majalengka,0
2021-05-12,Majalengka,0.00478506193
2021-05-13,Majalengka,1.56211853
2021-05-14,Majalengka,0
2021-05-15,Majalengka,0
2021-05-16,Majalengka,0.4298433512
2021-05-17,Majalengka,0.05437908322
2021-05-18,Majalengka,0.1235748008
2021-05-19,Majalengka,0.6051080525
2021-05-20,Majalengka,0.01059317845
2021-05-21,Majalengka,0.7224360108
2021-05-22,Majalengka,0
2021-05-23,Majalengka,5.699214578
2021-05-24,Majalengka,75.21149254
2021-05-25,Majalengka,0.1880534515
2021-05-26,Majalengka,0
2021-05-27,Majalengka,0
2021-05-28,Majalengka,1.105532527
2021-05-29,Majalengka,34.25685596
2021-05-30,Majalengka,0.6947861463
2021-05-31,Majalengka,0.07544010691
2021-06-01,Majalengka,0
2021-06-02,Majalengka,0
2021-06-03,Majalengka,1.026691675
2021-06-04,Majalengka,0
2021-06-05,Majalengka,0
2021-06-06,Majalengka,0.8403969705
2021-06-07,Majalengka,0.002045867324
2021-06-08,Majalengka,0
2021-06-09,Majalengka,0.1418249756
2021-06-10,Majalengka,0.1882327795
2021-06-11,Majalengka,1.016309023
2021-06-12,Majalengka,14.9928031
2021-06-13,Majalengka,0.008471836802
2021-06-14,Majalengka,1.715497077
2021-06-15,Majalengka,2.730907381
2021-06-16,Majalengka,4.167230129
2021-06-17,Majalengka,6.594158649
2021-06-18,Majalengka,11.67638969
2021-06-19,Majalengka,11.00956678
2021-06-20,Majalengka,0.06272669323
2021-06-21,Majalengka,5.071956396
2021-06-22,Majalengka,17.97345114
2021-06-23,Majalengka,24.20553875
2021-06-24,Majalengka,10.76217699
2021-06-25,Majalengka,0
2021-06-26,Majalengka,0.0207648729
2021-06-27,Majalengka,1.565599501
2021-06-28,Majalengka,0.0936594978
2021-06-29,Majalengka,7.197003365
2021-06-30,Majalengka,13.37777424
2021-07-01,Majalengka,16.71129227
2021-07-02,Majalengka,0
2021-07-03,Majalengka,0
2021-07-04,Majalengka,0
2021-07-05,Majalengka,0
2021-07-06,Majalengka,0
2021-07-07,Majalengka,0.004383084713
2021-07-08,Majalengka,0
2021-07-09,Majalengka,0
2021-07-10,Majalengka,0.2878054082
2021-07-11,Majalengka,1.049216241
2021-07-12,Majalengka,0.001242107159
2021-07-13,Majalengka,0.5166530013
2021-07-14,Majalengka,3.347114682
2021-07-15,Majalengka,0
2021-07-16,Majalengka,0
2021-07-17,Majalengka,0
2021-07-18,Majalengka,0.003378203139
2021-07-19,Majalengka,0
2021-07-20,Majalengka,0
2021-07-21,Majalengka,12.80530071
2021-07-22,Majalengka,1.251030117
2021-07-23,Majalengka,0.7189224064
2021-07-24,Majalengka,5.677222967
2021-07-25,Majalengka,0
2021-07-26,Majalengka,0
2021-07-27,Majalengka,0
2021-07-28,Majalengka,0
2021-07-29,Majalengka,0
2021-07-30,Majalengka,0.01270449534
2021-07-31,Majalengka,0
2021-08-01,Majalengka,0
2021-08-02,Majalengka,0
2021-08-03,Majalengka,0.05341924354
2021-08-04,Majalengka,0
2021-08-05,Majalengka,0.1666554473
2021-08-06,Majalengka,0.1303458139
2021-08-07,Majalengka,0
2021-08-08,Majalengka,0.123227153
2021-08-09,Majalengka,17.5472002
2021-08-10,Majalengka,0
2021-08-11,Majalengka,0.008863354102
2021-08-12,Majalengka,0.06251162477
2021-08-13,Majalengka,1.734101057
2021-08-14,Majalengka,0.049925806
2021-08-15,Majalengka,0
2021-08-16,Majalengka,0
2021-08-17,Majalengka,0
2021-08-18,Majalengka,4.587708592
2021-08-19,Majalengka,32.00856972
2021-08-20,Majalengka,1.384414673
2021-08-21,Majalengka,2.703138113
2021-08-22,Majalengka,0.3117936552
2021-08-23,Majalengka,0
2021-08-24,Majalengka,0
2021-08-25,Majalengka,0.008638194529
2021-08-26,Majalengka,0
2021-08-27,Majalengka,0
2021-08-28,Majalengka,2.111536682
2021-08-29,Majalengka,0.8539785147
2021-08-30,Majalengka,0.5526184738
2021-08-31,Majalengka,0
2021-09-01,Majalengka,0
2021-09-02,Majalengka,0.05126221105
2021-09-03,Majalengka,0.4252672344
2021-09-04,Majalengka,0
2021-09-05,Majalengka,9.19E-04
2021-09-06,Majalengka,2.71112144
2021-09-07,Majalengka,0
2021-09-08,Majalengka,0
2021-09-09,Majalengka,0
2021-09-10,Majalengka,0.264798224
2021-09-11,Majalengka,4.473543406
2021-09-12,Majalengka,20.86023188
2021-09-13,Majalengka,11.95523071
2021-09-14,Majalengka,44.16852951
2021-09-15,Majalengka,0.3073004186
2021-09-16,Majalengka,0
2021-09-17,Majalengka,0.1199588478
2021-09-18,Majalengka,0
2021-09-19,Majalengka,0.223627612
2021-09-20,Majalengka,0.06073850021
2021-09-21,Majalengka,7.064092398
2021-09-22,Majalengka,2.204237401
2021-09-23,Majalengka,7.441542864
2021-09-24,Majalengka,0
2021-09-25,Majalengka,0
2021-09-26,Majalengka,0.6999823898
2021-09-27,Majalengka,8.273358822
2021-09-28,Majalengka,0
2021-09-29,Majalengka,0
2021-09-30,Majalengka,0.08582503349
2021-10-01,Majalengka,3.467813015
2021-10-02,Majalengka,0
2021-10-03,Majalengka,3.155746937
2021-10-04,Majalengka,10.33684945
2021-10-05,Majalengka,0
2021-10-06,Majalengka,0.2463064492
2021-10-07,Majalengka,0
2021-10-08,Majalengka,0
2021-10-09,Majalengka,0
2021-10-10,Majalengka,0
2021-10-11,Majalengka,0.3983063847
2021-10-12,Majalengka,0
2021-10-13,Majalengka,0
2021-10-14,Majalengka,0.898075819
2021-10-15,Majalengka,0.1245902963
2021-10-16,Majalengka,6.609772682
2021-10-17,Majalengka,10.69850636
2021-10-18,Majalengka,32.20284176
2021-10-19,Majalengka,49.58663177
2021-10-20,Majalengka,2.978432894
2021-10-21,Majalengka,12.01021671
2021-10-22,Majalengka,9.487283707
2021-10-23,Majalengka,0.3386130854
2021-10-24,Majalengka,0.004748173873
2021-10-25,Majalengka,4.326272964
2021-10-26,Majalengka,0.05361178704
2021-10-27,Majalengka,48.22352028
2021-10-28,Majalengka,1.085967064
2021-10-29,Majalengka,3.752517343
2021-10-30,Majalengka,9.066878557
2021-10-31,Majalengka,37.00586128
2021-11-01,Majalengka,30.51610565
2021-11-02,Majalengka,46.3427496
2021-11-03,Majalengka,0.1079555713
2021-11-04,Majalengka,10.66940546
2021-11-05,Majalengka,1.01192683
2021-11-06,Majalengka,3.290374517
2021-11-07,Majalengka,9.102391005
2021-11-08,Majalengka,3.152402043
2021-11-09,Majalengka,32.98631287
2021-11-10,Majalengka,25.64467049
2021-11-11,Majalengka,10.28264523
2021-11-12,Majalengka,14.59614229
2021-11-13,Majalengka,26.10601902
2021-11-14,Majalengka,16.41081762
2021-11-15,Majalengka,35.18734646
2021-11-16,Majalengka,15.64669275
2021-11-17,Majalengka,42.23795986
2021-11-18,Majalengka,12.65737295
2021-11-19,Majalengka,14.05965328
2021-11-20,Majalengka,3.955079198
2021-11-21,Majalengka,12.2744894
2021-11-22,Majalengka,10.68069077
2021-11-23,Majalengka,71.30243683
2021-11-24,Majalengka,5.002455354
2021-11-25,Majalengka,26.97437668
2021-11-26,Majalengka,24.20859718
2021-11-27,Majalengka,15.69066381
