date,Kabupaten,ERA5_LST_Mean,ERA5_LST_Max,ERA5_LST_Percentile95,ERA5_Cloud_Cover_Percentage,ERA5_Max_Lon,ERA5_Max_Lat
2019-10-08,karawang,30.79105453828104,31.537695185343463,31.30226224263509,0.0,106.92197669232604,-6.912536111299717
2019-10-09,karawang,29.9271073359455,30.776837285359704,30.679669316609704,0.0,106.92197669232604,-6.912536111299717
2019-10-10,karawang,29.48001807285891,30.59227968851729,30.374424870808923,0.0,106.92197669232604,-6.912536111299717
2019-10-11,karawang,28.92244014041401,30.647644933064782,30.544047927856468,0.0,106.92197669232604,-6.912536111299717
2019-10-12,karawang,29.46347169589485,30.82762743632003,30.65062548319503,0.0,106.92197669232604,-6.912536111299717
2019-10-13,karawang,30.499586744080645,31.817945734659872,31.616122817993187,0.0,106.92197669232604,-6.912536111299717
2019-10-14,karawang,30.64271080482994,31.5528331756592,31.291277186075888,0.0,106.92197669232604,-6.912536111299717
2019-10-15,karawang,30.81067297514964,31.87183278401693,31.73682301839193,0.0,106.92197669232604,-6.912536111299717
2019-10-16,karawang,30.80457112922183,31.895610427856468,31.702006912231468,0.0,106.92197669232604,-6.912536111299717
2019-10-17,karawang,30.67252499046389,31.44316253662112,31.22734222412112,0.0,106.92197669232604,-6.912536111299717
2019-10-18,karawang,30.811769746315687,31.766854222615564,31.53915239969893,0.0,106.92197669232604,-6.912536111299717
2019-10-19,karawang,30.801779303841595,31.472699101765954,31.472699101765954,0.0,106.92197669232604,-6.912536111299717
2019-10-20,karawang,31.19707516468944,32.00104993184408,32.00104993184408,0.0,106.92197669232604,-6.912536111299717
2019-10-21,karawang,31.042965812863333,31.639665857950888,31.639665857950888,0.0,106.92197669232604,-6.912536111299717
2019-10-22,karawang,31.90455317431642,32.58509534200033,32.5151083628337,0.0,106.92197669232604,-6.912536111299717
2019-10-23,karawang,32.099224730224186,32.77835934956869,32.531451797485374,0.0,106.92197669232604,-6.912536111299717
2019-10-24,karawang,32.19632725185821,32.88762499491378,32.71884244283041,0.0,106.92197669232604,-6.912536111299717
2019-10-25,karawang,31.8013332123808,32.34187596638998,32.32144953409835,0.0,106.92197669232604,-6.912536111299717
2019-10-26,karawang,31.46771751036104,32.26740989685061,32.11335716247561,0.0,106.92197669232604,-6.912536111299717
2019-10-27,karawang,30.15504356296011,31.24945220947268,31.15399322509768,0.0,106.92197669232604,-6.912536111299717
2019-10-28,karawang,29.37286400073218,30.638531621297204,30.597109095255576,0.0,106.92197669232604,-6.912536111299717
2019-10-29,karawang,29.58232486163633,30.78742942810061,30.778477605183923,0.0,106.92197669232604,-6.912536111299717
2019-10-30,karawang,30.22545873242794,31.801303482055687,31.801303482055687,0.0,106.92197669232604,-6.912536111299717
2019-10-31,karawang,30.72620141483837,32.113525009155296,32.097411727905296,0.0,106.92197669232604,-6.912536111299717
2019-11-01,karawang,29.43350222711572,30.79718360900881,30.76406186421713,0.0,106.92197669232604,-6.912536111299717
2019-11-02,karawang,29.511306514153723,31.40367215474447,31.31919949849447,0.0,106.92197669232604,-6.912536111299717
2019-11-03,karawang,30.321722038422102,32.28056424458822,32.18518664042159,0.0,106.92197669232604,-6.912536111299717
2019-11-04,karawang,29.08244093333933,30.478943125406943,30.478943125406943,0.0,106.92197669232604,-6.912536111299717
2019-11-05,karawang,29.751986720112004,31.26641934712728,31.26641934712728,0.0,106.92197669232604,-6.912536111299717
2019-11-06,karawang,29.698692587581363,31.25068944295248,31.25068944295248,0.0,106.92197669232604,-6.912536111299717
2019-11-07,karawang,29.758172467050866,31.149962997436543,31.149962997436543,0.0,106.92197669232604,-6.912536111299717
2019-11-08,karawang,30.730219644758204,32.19626897176107,32.19626897176107,0.0,106.92197669232604,-6.912536111299717
2019-11-09,karawang,30.96586566744071,32.612018203735374,32.52160479227706,0.0,106.92197669232604,-6.912536111299717
2019-11-10,karawang,30.48843449216333,32.23050651550295,32.08076693216964,0.0,106.92197669232604,-6.912536111299717
2019-11-11,karawang,30.69416997879124,32.48478914896651,32.48478914896651,0.0,106.92197669232604,-6.912536111299717
2019-11-12,karawang,30.476050290593303,31.986575063069665,31.940920766194665,0.0,106.92197669232604,-6.912536111299717
2019-11-13,karawang,29.022834251159903,30.03968518575033,29.89173596700033,0.0,106.92197669232604,-6.912536111299717
2019-11-14,karawang,25.89958914052115,26.778137461344443,26.52455673217776,0.0,106.92197669232604,-6.912536111299717
2019-11-15,karawang,28.922951528826427,30.342070515950525,30.342070515950525,0.0,106.92197669232604,-6.912536111299717
2019-11-16,karawang,29.24565868956148,30.71110051472982,30.71110051472982,0.0,106.92197669232604,-6.912536111299717
2019-11-17,karawang,29.64807963841032,31.289694722493493,31.289694722493493,0.0,106.92197669232604,-6.912536111299717
2019-11-18,karawang,29.73694647126127,30.966628011067712,30.962233479817712,0.0,106.92197669232604,-6.912536111299717
2019-11-19,karawang,29.38640612392464,30.43999506632491,30.43999506632491,0.0,106.92197669232604,-6.912536111299717
2019-11-20,karawang,29.05032803743148,30.46625925699874,30.39887644449874,0.0,106.92197669232604,-6.912536111299717
2019-11-21,karawang,28.8920757017399,30.18059374491378,30.18059374491378,0.0,106.92197669232604,-6.912536111299717
2019-11-22,karawang,28.87830931250302,30.55033963521322,30.47962023417159,0.0,106.92197669232604,-6.912536111299717
2019-11-23,karawang,29.108234925686965,30.80475006103518,30.79864654541018,0.0,106.92197669232604,-6.912536111299717
2019-11-24,karawang,29.483510625639084,31.07783279418948,31.02957433064779,0.0,106.92197669232604,-6.912536111299717
2019-11-25,karawang,28.859001317745378,30.57528139750167,30.54492657979329,0.0,106.92197669232604,-6.912536111299717
2019-11-26,karawang,29.11378892224912,30.55968373616537,30.54983673095705,0.0,106.92197669232604,-6.912536111299717
2019-11-27,karawang,29.08299531759716,30.78875694274905,30.69012413024905,0.0,106.92197669232604,-6.912536111299717
2019-11-28,karawang,29.22518902612338,30.81454238891604,30.76384251912436,0.0,106.92197669232604,-6.912536111299717
2019-11-29,karawang,29.40512321771454,31.0647967020671,31.033465321858728,0.0,106.92197669232604,-6.912536111299717
2019-11-30,karawang,29.204078965321926,30.957500076293968,30.879293696085654,0.0,106.92197669232604,-6.912536111299717
2019-12-01,karawang,29.66830500766404,31.406594848632835,31.377542114257835,0.0,106.92197669232604,-6.912536111299717
2019-12-02,karawang,30.01920574909285,32.062516148885095,32.00213203430178,0.0,106.92197669232604,-6.912536111299717
2019-12-03,karawang,29.420532241265583,30.86772753397628,30.789277013142907,0.0,106.92197669232604,-6.912536111299717
2019-12-04,karawang,28.77495580025425,30.18683458964034,30.04498888651534,0.0,106.92197669232604,-6.912536111299717
2019-12-05,karawang,28.298574193605983,29.71378606160482,29.71378606160482,0.0,106.92197669232604,-6.912536111299717
2019-12-06,karawang,27.66592632702935,28.79124476114913,28.77285283406576,0.0,106.92197669232604,-6.912536111299717
2019-12-07,karawang,26.81067946303381,27.67287724812826,27.438909149169945,0.0,106.92197669232604,-6.912536111299717
2019-12-08,karawang,27.85045448551847,28.946630732218463,28.946630732218463,0.0,106.92197669232604,-6.912536111299717
2019-12-09,karawang,28.383028454459712,29.857965723673544,29.790338770548544,0.0,106.92197669232604,-6.912536111299717
2019-12-10,karawang,27.724464573275537,29.222969945271814,29.204252497355185,0.0,106.92197669232604,-6.912536111299717
2019-12-11,karawang,28.567207900599858,30.08026974995932,30.00434201558432,0.0,106.92197669232604,-6.912536111299717
2019-12-12,karawang,27.01976516986358,28.24105288187667,28.24105288187667,0.0,106.92197669232604,-6.912536111299717
2019-12-13,karawang,28.03973711454757,29.39957962036135,29.39957962036135,0.0,106.92197669232604,-6.912536111299717
2019-12-14,karawang,28.65037287486658,29.940166091918968,29.940166091918968,0.0,106.92197669232604,-6.912536111299717
2019-12-15,karawang,27.909584894243647,29.073802566528343,29.05760790507003,0.0,106.92197669232604,-6.912536111299717
2019-12-16,karawang,27.10009241585308,28.097920989990257,27.99009221394857,0.0,106.92197669232604,-6.912536111299717
2019-12-17,karawang,27.04407933401593,27.970073954264365,27.970073954264365,0.0,106.92197669232604,-6.912536111299717
2019-12-18,karawang,28.073863429844337,29.44018389383956,29.396319961547874,0.0,106.92197669232604,-6.912536111299717
2019-12-19,karawang,27.313085593976183,28.43631261189779,28.43631261189779,0.0,106.92197669232604,-6.912536111299717
2019-12-20,karawang,28.77703538820096,30.063141759236657,30.063141759236657,0.0,106.92197669232604,-6.912536111299717
2019-12-21,karawang,28.354625239476405,29.56751848856612,29.56751848856612,0.0,106.92197669232604,-6.912536111299717
2019-12-22,karawang,27.947582802909984,29.1450299580892,29.1450299580892,0.0,106.92197669232604,-6.912536111299717
2019-12-23,karawang,27.66186280609968,28.765259043375693,28.759725189209007,0.0,106.92197669232604,-6.912536111299717
2019-12-24,karawang,28.373913914217017,29.540380732218463,29.52296536763509,0.0,106.92197669232604,-6.912536111299717
2019-12-25,karawang,26.66659696841052,27.357043202718103,27.28363825480148,0.0,106.92197669232604,-6.912536111299717
2019-12-26,karawang,27.65757913754662,28.490095392863,28.490095392863,0.0,106.92197669232604,-6.912536111299717
2019-12-27,karawang,27.340034380740644,28.44515444437667,28.385665512084984,0.0,106.92197669232604,-6.912536111299717
2019-12-28,karawang,26.050020284437945,27.39628944396975,27.26372108459475,0.0,106.92197669232604,-6.912536111299717
2019-12-29,karawang,27.351160153064978,28.4721561431885,28.4240604400635,0.0,106.92197669232604,-6.912536111299717
2019-12-30,karawang,28.06624918611438,29.1047302246094,29.068760172526083,0.0,106.92197669232604,-6.912536111299717
2019-12-31,karawang,26.240055705987373,27.22677383422854,27.220263417561853,0.0,106.92197669232604,-6.912536111299717
2020-01-01,karawang,24.453368646858465,25.41851005554201,25.05205497741701,0.0,106.92197669232604,-6.912536111299717
2020-01-02,karawang,26.24309011067489,27.52868232727053,27.403519566853845,0.0,106.92197669232604,-6.912536111299717
2020-01-03,karawang,26.76652743609249,27.29420242309573,27.29420242309573,0.0,106.92197669232604,-6.912536111299717
2020-01-04,karawang,26.186552725767346,26.996697998046898,26.88252156575521,0.0,106.92197669232604,-6.912536111299717
2020-01-05,karawang,25.89853116072875,26.57714106241866,26.497876739501976,0.0,106.92197669232604,-6.912536111299717
2020-01-06,karawang,26.31065781272692,27.164538319905603,27.06061579386397,0.0,106.92197669232604,-6.912536111299717
2020-01-07,karawang,26.63798762880544,27.51240501403811,27.51240501403811,0.0,106.92197669232604,-6.912536111299717
2020-01-08,karawang,26.42753869706525,27.27577044169112,27.10544166564944,0.0,106.92197669232604,-6.912536111299717
2020-01-09,karawang,25.91619948868132,26.46327171325686,26.36878929138186,0.0,106.92197669232604,-6.912536111299717
2020-01-10,karawang,24.02293428831168,24.94855969746908,24.35139172871908,0.0,106.92197669232604,-6.912536111299717
2020-01-11,karawang,24.98548170794712,25.669473266601585,25.3265370686849,0.0,106.92197669232604,-6.912536111299717
2020-01-12,karawang,27.175217396847223,28.00373229980471,28.00373229980471,0.0,106.92197669232604,-6.912536111299717
2020-01-13,karawang,26.89740246487914,27.60344022115072,27.55843696594241,0.0,106.92197669232604,-6.912536111299717
2020-01-14,karawang,27.008701347653524,27.78053054809573,27.62647781372073,0.0,106.92197669232604,-6.912536111299717
2020-01-15,karawang,27.607249562640952,28.50295092264816,28.437683995564782,0.0,106.92197669232604,-6.912536111299717
2020-01-16,karawang,27.673958227095333,28.64337310791018,28.567363993326865,0.0,106.92197669232604,-6.912536111299717
2020-01-17,karawang,27.96894206761778,28.8122275034587,28.73979911804201,0.0,106.92197669232604,-6.912536111299717
2020-01-18,karawang,27.46829544169758,28.77097091674807,28.77097091674807,0.0,106.92197669232604,-6.912536111299717
2020-01-19,karawang,28.097943563742724,29.109372711181663,29.109372711181663,0.0,106.92197669232604,-6.912536111299717
2020-01-20,karawang,27.740154110917743,28.53404261271163,28.447209930419945,0.0,106.92197669232604,-6.912536111299717
2020-01-21,karawang,27.096737266864903,28.226363754272484,28.219771957397484,0.0,106.92197669232604,-6.912536111299717
2020-01-22,karawang,27.905376065653087,28.9417491912842,28.8074718475342,0.0,106.92197669232604,-6.912536111299717
2020-01-23,karawang,27.89662663427201,28.80062192281088,28.746748224894247,0.0,106.92197669232604,-6.912536111299717
