date,Kabupaten,LST_Mean,LST_Max,LST_Percentile95,Cloud_Cover_Percentage,Max_Lon,Max_Lat
2022-03-70,Sukabumi,31.138899822600422,61.12719212000002,41.74404130613096,36.02690625740816,,
2022-03-70,Sumedang,26.284747127404,45.85206074000001,32.126290892766114,67.73374499696466,,
2022-03-70,Kota Bekasi,44.26640976015518,58.526078900000016,52.30568940714288,29.50739625721211,,
2022-03-70,Kota Depok,41.118221114136546,60.82298834000005,49.872042797226726,32.72784817129984,,
2022-03-86,Bandung,31.591305380807288,76.29636488000006,40.24603062226981,63.308243624953874,,
2022-03-86,Kota Cimahi,40.93582898722274,53.80579327999999,47.31564895511629,20.24174417653484,,
2022-03-86,Bekasi,34.4523196720908,63.98807485999998,43.87531359342932,29.3087601604121,,
2022-03-86,Bogor,33.70418384767253,63.424101560000054,43.24299418138301,24.733068747067406,,
2022-03-86,Cianjur,28.76181595582002,52.07969318000005,34.872030223400344,71.51617928259465,,
2022-03-86,Garut,27.361073847949683,44.26951747999999,32.72660101538464,97.39658486115773,,
2022-03-86,Indramayu,35.4518634043639,62.96266886000001,38.11106130603433,0.0,,
2022-03-86,Karawang,25.2600149550352,49.98102890000001,38.62299699953537,94.37713828945603,,
2022-03-86,Kota Bandung,40.261693967911896,54.988428200000044,44.62055235135649,26.5925419226411,,
2022-03-86,Kota Bogor,36.65927358673228,54.49623331999999,47.123398414097224,22.18203078420173,,
2022-03-86,Kota Sukabumi,36.27568978403378,52.25059418000001,44.122382967261075,5.8739164871067855,,
2022-03-86,Purwakarta,28.972946579837277,60.12571226,38.237916631736475,77.24921920885232,,
2022-03-86,Subang,33.81981139503763,76.36130725999999,39.741886401570255,20.460394441053474,,
2022-03-86,Sukabumi,28.66459217419026,49.38971144000004,34.23594187485816,52.67986289550583,,
2022-03-86,Sumedang,32.16011403671341,55.596835759999976,36.87601629155544,33.44132597650112,,
2022-03-86,Kota Bekasi,39.33006404511438,53.95276813999999,45.06572341052338,1.1250761658329145,,
2022-03-86,Kota Depok,42.9308927786748,56.47868491999998,48.61950973394565,13.60034984114527,,
2022-04-102,Bandung,29.16868032961085,68.02475648000001,36.237679612291515,79.36704324459917,,
2022-04-102,Kota Cimahi,33.18030166852083,38.325580700000046,36.211392912500024,73.05434592577983,,
2022-04-102,Bekasi,31.318725632737465,39.607338200000015,35.37993411261998,88.9222489880795,,
2022-04-102,Bogor,28.315213950225907,41.07366878000005,34.56012022551127,95.99672920083731,,
2022-04-102,Cianjur,27.785099024955414,62.18677832000003,32.622071041215186,45.62058790603734,,
2022-04-102,Garut,28.407888900523208,65.75519120000001,33.12255946783698,31.69032053686759,,
2022-04-102,Indramayu,28.404700061762693,34.47005414,31.558858145600023,79.29174141542724,,
2022-04-102,Karawang,27.78080207923464,35.659525099999996,32.43633590077517,94.31082419072112,,
2022-04-102,Kota Bandung,35.96727788145891,47.23294082000001,39.8672859293085,34.90623722926575,,
2022-04-102,Kota Bogor,34.98649297439798,44.85741691999999,40.436506167461154,71.74777426038719,,
2022-04-102,Kota Sukabumi,32.02568606222725,44.980465640000034,37.43764746440002,57.04331080350872,,
2022-04-102,Purwakarta,27.447939085790846,38.12733553999999,32.622689674594774,90.26240642574935,,
2022-04-102,Subang,28.83907130939622,60.84691448000001,33.37355642892868,71.19887825076958,,
2022-04-102,Sukabumi,27.17024856507971,46.90481090000003,31.872613663293592,64.40456135419747,,
2022-04-102,Sumedang,28.252092627691965,50.52449408000001,35.371024194465214,51.832200277161135,,
2022-04-102,Kota Depok,36.83375374823742,47.67044738000004,43.18808980090361,85.86585376567875,,
2022-05-134,Bandung,22.975511254242242,40.32170438000003,29.119475647046706,84.94730623108661,,
2022-05-134,Cianjur,24.140545032917586,55.77115478000002,31.121996202516033,63.624917886064644,,
2022-05-134,Garut,22.23779960240957,58.150096700000006,29.87171192471086,60.74272744655849,,
2022-05-134,Kota Sukabumi,31.00511902779016,40.77630104000002,37.05724074659577,74.72316658855063,,
2022-05-134,Purwakarta,19.533833520976785,25.43280926,22.71768065857146,99.10954614069223,,
2022-05-134,Sukabumi,21.915332913536698,42.5810156,31.12077014350657,63.4352915299828,,
2022-05-134,Sumedang,15.234902445714308,16.00932812000002,16.00932812000002,99.99758068585483,,
2022-05-150,Bandung,25.569050882914315,66.79426927999998,33.62396444272945,64.32403197237313,,
2022-05-150,Kota Cimahi,24.315466089111457,26.25313405999998,25.86279617600003,98.06707310227132,,
2022-05-150,Bekasi,30.645187417739958,50.15192990000003,36.87585625256636,39.99434815321567,,
2022-05-150,Bogor,27.270081512153347,38.67763676000004,32.87087548260834,98.44109037435412,,
2022-05-150,Cianjur,24.675172457578697,42.49556510000002,32.62054812396565,75.38945935488931,,
2022-05-150,Garut,19.783406020094894,32.32011956000002,24.86928264453685,60.3242232919533,,
2022-05-150,Indramayu,23.231597008257747,46.945827140000006,29.375428703335253,31.742437181312333,,
2022-05-150,Karawang,31.40053657137135,52.47618350000005,38.734996288034715,74.44058098664061,,
2022-05-150,Kota Bandung,28.33840467910263,41.26849592000002,34.690586949367884,59.83559427585655,,
