Month_Index,Kabupaten,NDVI,SoilMoisture_acc,Elevation_m
101,Kota Bandung,0.0987598598,0.4102071226,687
102,Kota Bandung,0.1038306803,0.4068534672,687
103,Kota Bandung,0.1300151646,0.4072801769,687
104,Kota Bandung,0.1086493731,0.412091434,687
105,Kota Bandung,0.08334665,0.4167461097,687
106,Kota Bandung,0.0899881795,0.418268621,687
107,Kota Bandung,0.06869702786,0.4157488644,687
108,Kota Bandung,0.1188613847,0.414873898,687
109,Kota Bandung,0.07942779362,0.4158422649,687
110,Kota Bandung,0.1602882594,0.4127952158,687
111,Kota Bandung,0.1419294178,0.4179835618,687
112,Kota Bandung,0.1903896332,0.4096496999,687
113,Kota Bandung,0.1525416523,0.4071217179,687
114,Kota Bandung,0.07794784755,0.4051668942,687
115,Kota Bandung,0.1205992326,0.4047487378,687
116,Kota Bandung,0.1197330803,0.4044098854,687
117,Kota Bandung,0.0985936448,0.4070171714,687
118,Kota Bandung,0.1176925451,0.4139379263,687
119,Kota Bandung,0.1844497323,0.4114958942,687
120,Kota Bandung,0.126968354,0.4156145751,687
121,Kota Bandung,0.194033429,0.4150650799,687
122,Kota Bandung,0.2071158439,0.4127905965,687
123,Kota Bandung,0.185052067,0.4179131687,687
124,Kota Bandung,0.2004655451,0.405443877,687
125,Kota Bandung,0.1117891967,0.4074012041,687
126,Kota Bandung,0.1280955523,0.4072040319,687
127,Kota Bandung,0.1380032748,0.4050960839,687
128,Kota Bandung,0.1548913419,0.4090313315,687
129,Kota Bandung,0.1742789,0.4079504907,687
130,Kota Bandung,0.03165406361,0.4178270996,687
131,Kota Bandung,0.02006877214,0.4156933129,687
132,Kota Bandung,0.09036821872,0.4169349372,687
133,Kota Bandung,0.2419721931,0.4133198857,687
134,Kota Bandung,0.1339489371,0.4130426943,687
135,Kota Bandung,0.1726275086,0.4172324836,687
136,Kota Bandung,0.1484837234,0.4166756868,687
137,Kota Bandung,0.1872110367,0.4104130864,687
138,Kota Bandung,0.1542634368,0.4082785547,687
139,Kota Bandung,0.1763274819,0.4094629288,687
140,Kota Bandung,0.09082107246,0.4094624519,687
141,Kota Bandung,0.1132786348,0.415008992,687
142,Kota Bandung,0.1237848029,0.4177001119,687
143,Kota Bandung,0.2059236914,0.4172669351,687
0,Kota Bogor,0,0.4378825724,254
1,Kota Bogor,0.270570457,0.4321683049,254
2,Kota Bogor,0.2682406008,0.4324071407,254
3,Kota Bogor,0.3043693304,0.4363868535,254
4,Kota Bogor,0.3089647889,0.4298557341,254
5,Kota Bogor,0.3081615865,0.425745666,254
6,Kota Bogor,0.06000174582,0.4196582437,254
7,Kota Bogor,0.2982880771,0.4116555452,254
8,Kota Bogor,0.295304656,0.3595044911,254
9,Kota Bogor,0.2624220848,0.3490767777,254
10,Kota Bogor,0.1441921741,0.4167477489,254
11,Kota Bogor,0.01717739552,0.4334129691,254
12,Kota Bogor,0.01269771345,0.4236676395,254
13,Kota Bogor,0.04616523907,0.4332222939,254
14,Kota Bogor,0.3041687608,0.4293119013,254
15,Kota Bogor,0.1670408249,0.4288464487,254
16,Kota Bogor,0.2810777426,0.4177017808,254
17,Kota Bogor,0.3079590797,0.4041060209,254
18,Kota Bogor,0.2177286893,0.30997926,254
19,Kota Bogor,0.3092950583,0.3145059943,254
20,Kota Bogor,0.2755333483,0.2786276639,254
21,Kota Bogor,0.2885344625,0.2748478353,254
22,Kota Bogor,0.2897851169,0.3768897057,254
23,Kota Bogor,0.1112697199,0.4287876785,254
24,Kota Bogor,0.1487460285,0.4279226959,254
25,Kota Bogor,0.2955199778,0.4344266057,254
26,Kota Bogor,0.2172543854,0.4312167764,254
27,Kota Bogor,0.2912179828,0.4367099106,254
28,Kota Bogor,0.3416957855,0.4308123589,254
29,Kota Bogor,0.3114070594,0.4280718863,254
30,Kota Bogor,0.1871383637,0.4265777767,254
31,Kota Bogor,0.3340679407,0.4201887846,254
32,Kota Bogor,0.04720047861,0.4343000054,254
33,Kota Bogor,0.2918335497,0.435120821,254
34,Kota Bogor,0.2933228314,0.4416211545,254
35,Kota Bogor,0.03047965281,0.4184909463,254
36,Kota Bogor,0.1829774082,0.4263518453,254
37,Kota Bogor,0.2255214006,0.4312852621,254
38,Kota Bogor,0.4004543126,0.4286797643,254
39,Kota Bogor,0.3429713845,0.4327279329,254
40,Kota Bogor,0.3452364504,0.4158798456,254
41,Kota Bogor,0.2183084637,0.4230591655,254
42,Kota Bogor,0.2828196883,0.4201512635,254
43,Kota Bogor,0.2672510743,0.3993066549,254
44,Kota Bogor,0.286061734,0.3844290078,254
45,Kota Bogor,0.3076351881,0.4325736165,254
46,Kota Bogor,0.07715442777,0.4313991666,254
47,Kota Bogor,0.1254263669,0.4257757962,254
48,Kota Bogor,0.07885561883,0.4267137647,254
49,Kota Bogor,0.02824732289,0.4291402698,254
50,Kota Bogor,0.3041309714,0.4281643033,254
51,Kota Bogor,0.3428364098,0.4288124144,254
52,Kota Bogor,0.3207955956,0.4160341918,254
53,Kota Bogor,0.2467539161,0.407317549,254
54,Kota Bogor,0.3189522028,0.3782118559,254
55,Kota Bogor,0.294780761,0.3326806724,254
56,Kota Bogor,0.3287445903,0.3128175437,254
57,Kota Bogor,0.3145903349,0.3509579301,254
58,Kota Bogor,0.1695450693,0.4314931929,254
59,Kota Bogor,0.2712787092,0.4272267222,254
60,Kota Bogor,0.098020114,0.4242686927,254
61,Kota Bogor,0.03320404142,0.429185003,254
62,Kota Bogor,0.03829970956,0.427721858,254
63,Kota Bogor,0.1900322288,0.4319759011,254
64,Kota Bogor,0.3210985065,0.4197065532,254
65,Kota Bogor,0.2833972275,0.3926449716,254
66,Kota Bogor,0.3262428343,0.3244060278,254
67,Kota Bogor,0.3111237288,0.2749167681,254
68,Kota Bogor,0.3276189864,0.2259956747,254
69,Kota Bogor,0.3242610097,0.3218563795,254
70,Kota Bogor,0.1288403124,0.3712737858,254
71,Kota Bogor,0.0437149927,0.4282301068,254
72,Kota Bogor,0.2825066745,0.4280118048,254
73,Kota Bogor,0.270150125,0.4326715171,254
74,Kota Bogor,0.2353617996,0.4302937388,254
75,Kota Bogor,0.3117963076,0.4311949313,254
76,Kota Bogor,0.3297085464,0.4297947288,254
77,Kota Bogor,0.3220492005,0.4173482955,254
78,Kota Bogor,0.3186506033,0.4127363861,254
79,Kota Bogor,0.1869061291,0.3844591081,254
80,Kota Bogor,0.2075812519,0.4034172893,254
81,Kota Bogor,0.2439137697,0.4289062619,254
82,Kota Bogor,0.3628262281,0.4310621619,254
83,Kota Bogor,0.177324459,0.4272316098,254
84,Kota Bogor,0.1328070015,0.4306902289,254
85,Kota Bogor,0.2003603727,0.4336751103,254
86,Kota Bogor,0.3270027339,0.4258851707,254
87,Kota Bogor,0.3352196813,0.4255996644,254
88,Kota Bogor,0.3531969786,0.4259808064,254
89,Kota Bogor,0.2846932411,0.4265206754,254
90,Kota Bogor,0.1575649232,0.4131970108,254
91,Kota Bogor,0.2666156292,0.4179723263,254
92,Kota Bogor,0.3529303968,0.4196167886,254
93,Kota Bogor,0.3171498775,0.4249061346,254
94,Kota Bogor,0.1942034364,0.4374842942,254
95,Kota Bogor,0.1474974602,0.4294465184,254
96,Kota Bogor,0.108931005,0.4277957976,254
97,Kota Bogor,0.1346724778,0.4275844991,254
98,Kota Bogor,0.3328917325,0.4277954102,254
99,Kota Bogor,0.1383501589,0.4292550683,254
100,Kota Bogor,0.05345479026,0.4309946001,254
101,Kota Bogor,0.03301571682,0.4278769791,254
102,Kota Bogor,0.2904950082,0.414144367,254
103,Kota Bogor,0.3095725477,0.4183053672,254
104,Kota Bogor,0.2439141423,0.4300835431,254
105,Kota Bogor,0.08299542964,0.4341108203,254
106,Kota Bogor,0.2599585354,0.4344112575,254
107,Kota Bogor,0.1275388449,0.4276968241,254
108,Kota Bogor,0.339128077,0.4275547266,254
109,Kota Bogor,0.001383477007,0.4305091202,254
110,Kota Bogor,0.2848480344,0.4274499416,254
111,Kota Bogor,0.3092527092,0.4296950698,254
112,Kota Bogor,0.3001832962,0.4217603207,254
113,Kota Bogor,0.3477071226,0.4167434573,254
114,Kota Bogor,0.3290049732,0.410340488,254
115,Kota Bogor,0.2755205333,0.3789754212,254
116,Kota Bogor,0.3294543028,0.3163153529,254
117,Kota Bogor,0.1942170262,0.3089143038,254
118,Kota Bogor,0.2797981203,0.422724396,254
119,Kota Bogor,0.2906892896,0.4173374176,254
120,Kota Bogor,0.1001347825,0.4306809306,254
121,Kota Bogor,0.1012239456,0.4319653213,254
122,Kota Bogor,0.03786786646,0.4263159335,254
123,Kota Bogor,0.2405186594,0.4358622134,254
124,Kota Bogor,0.3172715902,0.4165485501,254
125,Kota Bogor,0.3287436068,0.4193790853,254
126,Kota Bogor,0.3403899074,0.4071937203,254
127,Kota Bogor,0.1816343516,0.3876039684,254
128,Kota Bogor,0.2449409813,0.3909425139,254
129,Kota Bogor,0.360983938,0.4182313085,254
130,Kota Bogor,0.1517802924,0.435507834,254
131,Kota Bogor,0.1250752509,0.4298048317,254
132,Kota Bogor,0.04652851447,0.4289914966,254
133,Kota Bogor,0.1795614362,0.4281127751,254
134,Kota Bogor,0.2028287798,0.4244691432,254
135,Kota Bogor,0.184791252,0.4348882139,254
136,Kota Bogor,0.3660752177,0.430642873,254
137,Kota Bogor,0.2926453352,0.4284898937,254
138,Kota Bogor,0.3493637443,0.4208895862,254
139,Kota Bogor,0.3677202165,0.4256193638,254
140,Kota Bogor,0.2561002076,0.4222099185,254
141,Kota Bogor,0.2592993081,0.4319117665,254
142,Kota Bogor,0.2124265134,0.4313566685,254
143,Kota Bogor,0.3501108587,0.4329313934,254
0,Kota Cirebon,0.1847146899,0.4379267991,13
1,Kota Cirebon,0.3188629746,0.4279346466,13
2,Kota Cirebon,0.2852038741,0.4258072674,13
3,Kota Cirebon,0.2312279195,0.425986588,13
4,Kota Cirebon,0.292235285,0.4114450812,13
5,Kota Cirebon,0.2873631418,0.4108938575,13
6,Kota Cirebon,0.2307886928,0.412530452,13
7,Kota Cirebon,0.3407886326,0.3465917408,13
8,Kota Cirebon,0.2210082114,0.2190099359,13
9,Kota Cirebon,0.07756024599,0.2010932565,13
10,Kota Cirebon,0.1619786918,0.2773196101,13
11,Kota Cirebon,0.18299146,0.4180023074,13
12,Kota Cirebon,0.3436676562,0.4265264571,13
13,Kota Cirebon,-0.009701272473,0.4314474463,13
14,Kota Cirebon,0.2979376018,0.4280511439,13
15,Kota Cirebon,0.4109580219,0.4271791279,13
16,Kota Cirebon,0.2255103737,0.3997673988,13
17,Kota Cirebon,0.2832442522,0.3280383945,13
18,Kota Cirebon,0.1717326194,0.2368484735,13
19,Kota Cirebon,0.1770500392,0.1804764122,13
20,Kota Cirebon,0.1416725814,0.1645869464,13
21,Kota Cirebon,0.1347906142,0.1613672376,13
22,Kota Cirebon,0.147861436,0.2420619577,13
23,Kota Cirebon,0.2107518613,0.3525235653,13
24,Kota Cirebon,0.1539152414,0.3918711543,13
25,Kota Cirebon,0.009101212025,0.4338835776,13
26,Kota Cirebon,0.2413254976,0.4283344448,13
27,Kota Cirebon,0.3576593101,0.427962631,13
28,Kota Cirebon,0.2242912948,0.4223796129,13
29,Kota Cirebon,0.2900329828,0.4247778654,13
30,Kota Cirebon,0.3609934449,0.4223312438,13
31,Kota Cirebon,0.2654919624,0.388158381,13
32,Kota Cirebon,0.117964685,0.3856050372,13
33,Kota Cirebon,0.3080122769,0.4157972336,13
34,Kota Cirebon,0.06037403643,0.4300530851,13
35,Kota Cirebon,0.2775215805,0.4279372096,13
36,Kota Cirebon,0.3587177396,0.4342280626,13
37,Kota Cirebon,-0.01605516113,0.429322958,13
38,Kota Cirebon,0.02377973683,0.4266386032,13
39,Kota Cirebon,0.1714301854,0.4240427911,13
40,Kota Cirebon,0.3050649464,0.4065969586,13
41,Kota Cirebon,0.3817561567,0.4005051553,13
42,Kota Cirebon,0.2434325814,0.3655447066,13
43,Kota Cirebon,0.1565187275,0.2433008999,13
44,Kota Cirebon,0.1138001755,0.2209105641,13
45,Kota Cirebon,0.133348003,0.2660440505,13
46,Kota Cirebon,0.2025738657,0.3588133156,13
47,Kota Cirebon,0.1395432204,0.4191700518,13
48,Kota Cirebon,0.1278183013,0.4289131463,13
49,Kota Cirebon,0.1673716605,0.4323975146,13
50,Kota Cirebon,0.04780399799,0.428450644,13
51,Kota Cirebon,0.2469450831,0.4205081463,13
52,Kota Cirebon,0.2046175152,0.3898474574,13
53,Kota Cirebon,0.2298381329,0.3463355601,13
54,Kota Cirebon,0.2120931596,0.2687186003,13
55,Kota Cirebon,0.1633834541,0.2026070654,13
56,Kota Cirebon,0.1678878516,0.1795783788,13
57,Kota Cirebon,0.1433157921,0.1644520313,13
58,Kota Cirebon,0.04611407593,0.2993911505,13
59,Kota Cirebon,0.1328941137,0.3757905364,13
60,Kota Cirebon,0.1361581236,0.4215204418,13
61,Kota Cirebon,0.2131469399,0.4307969511,13
62,Kota Cirebon,0.09081444889,0.4297993481,13
63,Kota Cirebon,0.2347656041,0.4251542985,13
64,Kota Cirebon,0.2292433828,0.4001372755,13
65,Kota Cirebon,0.1586917341,0.340135783,13
66,Kota Cirebon,0.1784323454,0.2400353551,13
67,Kota Cirebon,0.1334662288,0.184550792,13
68,Kota Cirebon,0.1214033589,0.1667287648,13
69,Kota Cirebon,0.1216252446,0.1498402506,13
70,Kota Cirebon,0.1454228759,0.2256873697,13
71,Kota Cirebon,0.0973611176,0.3448032737,13
72,Kota Cirebon,0.1769720465,0.4139712751,13
73,Kota Cirebon,0.1485235691,0.4299466908,13
74,Kota Cirebon,0.2587507665,0.4308400154,13
75,Kota Cirebon,0.2507633567,0.4267167449,13
76,Kota Cirebon,0.2442116141,0.4238762856,13
77,Kota Cirebon,0.11807549,0.4075193703,13
78,Kota Cirebon,0.2211138159,0.3741833866,13
79,Kota Cirebon,0.1410062015,0.2682055831,13
80,Kota Cirebon,0.1744271666,0.2505440712,13
81,Kota Cirebon,0.1715106666,0.3063810468,13
82,Kota Cirebon,0.2676233351,0.3647771478,13
83,Kota Cirebon,0.09251218289,0.4243691564,13
84,Kota Cirebon,0.212326616,0.4322489798,13
85,Kota Cirebon,0.1500628293,0.434445709,13
86,Kota Cirebon,0.2145261019,0.4278485179,13
87,Kota Cirebon,0.1658965349,0.414056927,13
88,Kota Cirebon,0.2711150944,0.3906693161,13
89,Kota Cirebon,0.2483665496,0.3951104581,13
90,Kota Cirebon,0.2348728627,0.3794572651,13
91,Kota Cirebon,0.1931579858,0.2875362039,13
92,Kota Cirebon,0.222381711,0.2816193402,13
93,Kota Cirebon,0.1967209429,0.2589287162,13
94,Kota Cirebon,0.1234099567,0.3895224035,13
95,Kota Cirebon,0.1241730601,0.4167789221,13
96,Kota Cirebon,0.1432680786,0.4291358888,13
97,Kota Cirebon,0.3141383529,0.4293730557,13
98,Kota Cirebon,0.2379022837,0.4301464558,13
99,Kota Cirebon,0.01575616561,0.4244603515,13
100,Kota Cirebon,0.2583548427,0.4272607863,13
101,Kota Cirebon,0.1376580149,0.4224074185,13
102,Kota Cirebon,0.3080833852,0.401696831,13
103,Kota Cirebon,0.2301380336,0.3667504787,13
104,Kota Cirebon,0.2038080394,0.3433437645,13
105,Kota Cirebon,0.1900599897,0.3885144591,13
106,Kota Cirebon,0.08382610232,0.4102149904,13
107,Kota Cirebon,0.1685029268,0.4276575446,13
108,Kota Cirebon,0.1046812087,0.4297746718,13
109,Kota Cirebon,0.3017873764,0.4320288002,13
110,Kota Cirebon,0.1282384098,0.4257190228,13
111,Kota Cirebon,0.2348715067,0.4269123077,13
112,Kota Cirebon,0.2783363163,0.4054519236,13
113,Kota Cirebon,0.2689234018,0.3783278763,13
114,Kota Cirebon,0.2906349897,0.3091965914,13
115,Kota Cirebon,0.2285296023,0.2146681696,13
116,Kota Cirebon,0.1889051497,0.1707433611,13
117,Kota Cirebon,0.1931180954,0.1704313308,13
118,Kota Cirebon,0.1679280251,0.2761662602,13
119,Kota Cirebon,0.1589789391,0.3028811514,13
120,Kota Cirebon,0.1425105631,0.4071081281,13
121,Kota Cirebon,0.1821871698,0.4268199801,13
122,Kota Cirebon,0.2756592929,0.4220852256,13
123,Kota Cirebon,0.1274351776,0.4256119728,13
124,Kota Cirebon,0.2211978436,0.3943032622,13
125,Kota Cirebon,-0.009543252178,0.3825972974,13
126,Kota Cirebon,0.2813875973,0.3373830318,13
127,Kota Cirebon,0.1353689581,0.2196687907,13
128,Kota Cirebon,0.2347381413,0.2397800386,13
129,Kota Cirebon,0.1662495136,0.2109559178,13
130,Kota Cirebon,0.1728328615,0.3562924266,13
131,Kota Cirebon,0.1545284986,0.4212867618,13
132,Kota Cirebon,0.2195854187,0.4345349073,13
133,Kota Cirebon,0.1246044561,0.4292054176,13
134,Kota Cirebon,0.1058256626,0.4282639325,13
135,Kota Cirebon,0.2721371055,0.4277801216,13
136,Kota Cirebon,0.2898464799,0.4250768125,13
137,Kota Cirebon,0.2692278624,0.4197936952,13
138,Kota Cirebon,0.2907159328,0.4040397108,13
139,Kota Cirebon,0.284209758,0.37083745,13
140,Kota Cirebon,0.1220524088,0.3228644729,13
141,Kota Cirebon,0.1775997579,0.3403300941,13
142,Kota Cirebon,0.04899280891,0.3965313137,13
143,Kota Cirebon,0.0911949873,0.4183291197,13
0,Kota Sukabumi,0,0.4339018762,523
1,Kota Sukabumi,0.1741901338,0.4299467206,523
2,Kota Sukabumi,0.1129878536,0.4322573841,523
3,Kota Sukabumi,0.118837446,0.4342471361,523
4,Kota Sukabumi,0.2219163328,0.4285838306,523
5,Kota Sukabumi,0.1221251115,0.4223822653,523
6,Kota Sukabumi,0.1495228112,0.4177857637,523
7,Kota Sukabumi,0.1505383253,0.4057324529,523
8,Kota Sukabumi,0.1361222565,0.3464762568,523
9,Kota Sukabumi,0.1469719261,0.3473421633,523
10,Kota Sukabumi,0.0259852279,0.4056039751,523
11,Kota Sukabumi,0.09812977165,0.4335219562,523
12,Kota Sukabumi,0.2027132362,0.4216406643,523
13,Kota Sukabumi,0.1776821464,0.432454735,523
14,Kota Sukabumi,0.1653638035,0.4287274778,523
15,Kota Sukabumi,0.165990606,0.4282354712,523
16,Kota Sukabumi,0.1776672453,0.4150674343,523
17,Kota Sukabumi,0.1478730887,0.3934365511,523
18,Kota Sukabumi,0.1499505788,0.3342753947,523
19,Kota Sukabumi,0.1361697018,0.3091488481,523
20,Kota Sukabumi,0.1304382235,0.2786289752,523
21,Kota Sukabumi,0.1362403482,0.275798142,523
22,Kota Sukabumi,0.1465616077,0.3869668841,523
23,Kota Sukabumi,0.1627155393,0.4269451499,523
24,Kota Sukabumi,0.1921454519,0.426519841,523
25,Kota Sukabumi,0.1525589824,0.4311662614,523
26,Kota Sukabumi,0.1668315232,0.4315493107,523
27,Kota Sukabumi,0.1894646138,0.4356096685,523
28,Kota Sukabumi,0.1115436554,0.4295956194,523
29,Kota Sukabumi,0.1279757768,0.4290290475,523
30,Kota Sukabumi,0.1521663219,0.429651916,523
31,Kota Sukabumi,0.1455727816,0.4021064043,523
32,Kota Sukabumi,0.09470903873,0.4323355258,523
33,Kota Sukabumi,0.2045939565,0.4332047105,523
34,Kota Sukabumi,0.117882587,0.4402111769,523
35,Kota Sukabumi,0.1141372547,0.4230111241,523
36,Kota Sukabumi,0.1629603058,0.4259222448,523
37,Kota Sukabumi,0.133054927,0.4286419451,523
38,Kota Sukabumi,0.1531959921,0.4279542863,523
39,Kota Sukabumi,0.09781280905,0.4321441352,523
40,Kota Sukabumi,0.1235527918,0.4156279564,523
41,Kota Sukabumi,0.07220619917,0.4078603089,523
42,Kota Sukabumi,0.1314995885,0.4123826325,523
43,Kota Sukabumi,0.1212574095,0.377882123,523
44,Kota Sukabumi,0.1885357201,0.3473678529,523
45,Kota Sukabumi,0.1334016472,0.4307100475,523
46,Kota Sukabumi,0.03518904001,0.4332920313,523
47,Kota Sukabumi,0.1123081744,0.4263902307,523
48,Kota Sukabumi,0.1770401299,0.4261455536,523
49,Kota Sukabumi,0.1699932665,0.4273740351,523
50,Kota Sukabumi,0.1394994408,0.4287064373,523
51,Kota Sukabumi,0.1891085058,0.4316619337,523
52,Kota Sukabumi,0.1211104989,0.4180904031,523
53,Kota Sukabumi,0.1360117942,0.4028201103,523
54,Kota Sukabumi,0.1268344223,0.3738874495,523
55,Kota Sukabumi,0.07091546059,0.2912919521,523
56,Kota Sukabumi,0.1206008941,0.3383334875,523
57,Kota Sukabumi,0.1284445524,0.3476173878,523
58,Kota Sukabumi,0.1120836362,0.4273147881,523
59,Kota Sukabumi,0.0722425878,0.4271321595,523
60,Kota Sukabumi,0.1375831664,0.4246579707,523
61,Kota Sukabumi,0.07959271222,0.4298886955,523
62,Kota Sukabumi,0.009380661882,0.427408725,523
63,Kota Sukabumi,0.1364068389,0.430069983,523
64,Kota Sukabumi,0.1460523456,0.4195167422,523
65,Kota Sukabumi,0.1482058913,0.3830688298,523
66,Kota Sukabumi,0.13486287,0.3310008943,523
67,Kota Sukabumi,0.1309250742,0.2922956645,523
68,Kota Sukabumi,0.1189334467,0.248036027,523
69,Kota Sukabumi,0.1231165603,0.3176628947,523
70,Kota Sukabumi,0.1560806483,0.3624074757,523
71,Kota Sukabumi,0.06126637384,0.4202201962,523
72,Kota Sukabumi,0.1258513927,0.4261736274,523
73,Kota Sukabumi,0.1898701936,0.4276195765,523
74,Kota Sukabumi,0.0858733803,0.4282905459,523
75,Kota Sukabumi,0.1646452993,0.4322122335,523
76,Kota Sukabumi,0.1487569809,0.4310179055,523
77,Kota Sukabumi,0.1648847759,0.4175931215,523
78,Kota Sukabumi,0.1399611533,0.4019150436,523
79,Kota Sukabumi,0.1211245507,0.3792134225,523
80,Kota Sukabumi,0.1274304241,0.370855391,523
81,Kota Sukabumi,0.1454677582,0.4204618633,523
82,Kota Sukabumi,0.1452570856,0.432890892,523
83,Kota Sukabumi,0.1152811497,0.4285452962,523
84,Kota Sukabumi,0.04641921446,0.4283266366,523
85,Kota Sukabumi,0.1069932505,0.4308682084,523
86,Kota Sukabumi,0.1692215651,0.4249302149,523
87,Kota Sukabumi,0.1405677348,0.4270073175,523
88,Kota Sukabumi,0.1335883737,0.4235821068,523
89,Kota Sukabumi,0.1579474062,0.4219345152,523
90,Kota Sukabumi,0.06717289239,0.410367012,523
91,Kota Sukabumi,0.1175379455,0.4095630348,523
92,Kota Sukabumi,0.1570523828,0.4148189127,523
93,Kota Sukabumi,0.08873555064,0.425026834,523
94,Kota Sukabumi,0.1538598835,0.4390188754,523
95,Kota Sukabumi,0.1022646576,0.4298073649,523
96,Kota Sukabumi,0.1668532789,0.4259711504,523
97,Kota Sukabumi,0.1661237776,0.427339673,523
98,Kota Sukabumi,0.1434902549,0.4282815456,523
99,Kota Sukabumi,0.07976546139,0.4309494197,523
100,Kota Sukabumi,0.2034453452,0.429338187,523
101,Kota Sukabumi,0.155583173,0.4276281893,523
102,Kota Sukabumi,0.1766700745,0.4111538231,523
103,Kota Sukabumi,0.1450043768,0.4145116806,523
104,Kota Sukabumi,0.1835124195,0.4290682971,523
105,Kota Sukabumi,0.08036383986,0.4305372834,523
106,Kota Sukabumi,0.06772945076,0.4341881573,523
107,Kota Sukabumi,0.02556160279,0.4291322529,523
108,Kota Sukabumi,0.2469801903,0.4280506074,523
109,Kota Sukabumi,0.08488290012,0.4299674928,523
110,Kota Sukabumi,0.1536944062,0.4254131913,523
111,Kota Sukabumi,0.1191149354,0.4310600162,523
112,Kota Sukabumi,0.1357908994,0.4179950058,523
113,Kota Sukabumi,0.1131985337,0.4012405872,523
114,Kota Sukabumi,0.1181552187,0.3886325955,523
115,Kota Sukabumi,0.1163272187,0.3543527126,523
116,Kota Sukabumi,0.09580090642,0.2893425226,523
117,Kota Sukabumi,0.119086422,0.3100053966,523
118,Kota Sukabumi,0.1533525884,0.4199924171,523
119,Kota Sukabumi,0.1640874892,0.417186588,523
120,Kota Sukabumi,0.151513204,0.4286265075,523
121,Kota Sukabumi,0.1797813475,0.430218637,523
122,Kota Sukabumi,-0.01234507281,0.4248003364,523
123,Kota Sukabumi,0.07926642895,0.433255583,523
124,Kota Sukabumi,0.1440473646,0.4135017395,523
125,Kota Sukabumi,0.1301009357,0.4139795005,523
126,Kota Sukabumi,0.1252749413,0.4056870043,523
127,Kota Sukabumi,0.127052173,0.3750962913,523
128,Kota Sukabumi,0.1148559228,0.3848207295,523
129,Kota Sukabumi,0.127848193,0.4120080471,523
130,Kota Sukabumi,0.1802842617,0.4341371953,523
131,Kota Sukabumi,0.1540463716,0.4296398461,523
132,Kota Sukabumi,0.05153721943,0.4281601608,523
133,Kota Sukabumi,0.167486459,0.4252886176,523
134,Kota Sukabumi,0.01833996736,0.4243709445,523
135,Kota Sukabumi,0.1886525899,0.4315544963,523
136,Kota Sukabumi,0.1388319731,0.4293195903,523
137,Kota Sukabumi,0.1366385818,0.4259470105,523
138,Kota Sukabumi,0.1397910565,0.4157574177,523
139,Kota Sukabumi,0.1324008107,0.4220521748,523
140,Kota Sukabumi,0.07860226184,0.4209446311,523
141,Kota Sukabumi,0.1620489955,0.4313858151,523
142,Kota Sukabumi,0.1959282905,0.4331300855,523
143,Kota Sukabumi,0.02450039051,0.4311074615,523
0,Kuningan,0.1761811227,0.4349438548,217
1,Kuningan,0.2432005256,0.4303500056,217
2,Kuningan,0.1920604855,0.4299809635,217
3,Kuningan,0.2284043282,0.4290328324,217
4,Kuningan,0.2268832624,0.4176364541,217
5,Kuningan,0.2122904807,0.4157789946,217
6,Kuningan,0.2407506257,0.418178767,217
7,Kuningan,0.1248969659,0.3853074908,217
8,Kuningan,0.1902784109,0.2776536942,217
9,Kuningan,0.2384740412,0.255456984,217
10,Kuningan,0.2641314268,0.3416752815,217
11,Kuningan,0.2722583413,0.43110466,217
12,Kuningan,0.237564683,0.4287365079,217
13,Kuningan,0.006346163806,0.4346480668,217
14,Kuningan,0.2660039067,0.4318003654,217
15,Kuningan,0.1742824465,0.4280562997,217
16,Kuningan,0.1535210907,0.4124085307,217
17,Kuningan,0.2797160745,0.3716422617,217
18,Kuningan,0.2978818417,0.2963581383,217
19,Kuningan,0.197846204,0.2733898163,217
20,Kuningan,0.1019628718,0.229650408,217
21,Kuningan,0.2685240507,0.2075324208,217
22,Kuningan,0.1273673326,0.3077414632,217
23,Kuningan,0.2152854204,0.3914170563,217
24,Kuningan,0.07532067597,0.4164943397,217
25,Kuningan,0.05490187556,0.4358361661,217
26,Kuningan,0.3149013519,0.4318717718,217
27,Kuningan,0.3167947531,0.4298558533,217
28,Kuningan,0.1391336173,0.4248985648,217
29,Kuningan,0.1801343858,0.4251497984,217
30,Kuningan,0.3684869111,0.423062861,217
31,Kuningan,0.1926637888,0.404070884,217
32,Kuningan,0.1888546944,0.4151286781,217
33,Kuningan,0.1237032637,0.4296017587,217
34,Kuningan,0.3783197403,0.4342885613,217
35,Kuningan,0.304633379,0.4304408729,217
36,Kuningan,0.2311047018,0.4341002703,217
37,Kuningan,0.02713805996,0.4307035208,217
38,Kuningan,0.1330984384,0.4292467833,217
39,Kuningan,0.1990136206,0.4274359643,217
40,Kuningan,0.1955471784,0.4113662839,217
41,Kuningan,0.1609287709,0.4104343653,217
42,Kuningan,0.3363249898,0.3965384364,217
43,Kuningan,0.3082924783,0.3173262775,217
44,Kuningan,0.1606334746,0.2753697932,217
45,Kuningan,0.06344614178,0.3804636896,217
46,Kuningan,0.2152750343,0.4154895246,217
47,Kuningan,0.1786332875,0.4278223217,217
48,Kuningan,0.2438206077,0.430598408,217
49,Kuningan,0.03434127569,0.4339051247,217
50,Kuningan,0.1134829372,0.4309366047,217
51,Kuningan,0.2824619412,0.4251719713,217
52,Kuningan,0.3576572239,0.3993944228,217
