date,Kabupaten,NDVI_8Day_Mean
2024-06-153,Ciamis,0.5384375855796902
2024-06-153,Kota Banjar,0.54497650630972
2024-06-153,Bekasi,0.4975895086817691
2024-06-153,Bogor,0.7184572603201169
2024-06-153,Cianjur,0.7352819158363038
2024-06-153,Cirebon,0.5560040699785394
2024-06-153,Garut,0.7550083536504991
2024-06-153,Indramayu,0.4472118587263653
2024-06-153,Karawang,0.5466103371164766
2024-06-153,Kota Bandung,0.3651749172209095
2024-06-153,Kota Bogor,0.5322552377095474
2024-06-153,Kota Cirebon,0.48623071354800157
2024-06-153,Kota Sukabumi,0.5807534419074359
2024-06-153,Kuningan,0.7391905724834836
2024-06-153,Majalengka,0.6727810779862426
2024-06-153,Purwakarta,0.6727892165971849
2024-06-153,Subang,0.587403970851185
2024-06-153,Sukabumi,0.764577843913632
2024-06-153,Sumedang,0.7311001962314921
2024-06-153,Kota Bekasi,0.3706516299830841
2024-06-153,Kota Depok,0.47277503376155583
2024-06-161,Bandung,0.6717591942885207
2024-06-161,Kota Cimahi,0.34498515569516
2024-06-161,Kota Tasikmalaya,0.44746793523850575
2024-06-161,Tasikmalaya,0.5706333060821162
2024-06-161,Ciamis,0.5621166078125385
2024-06-161,Kota Banjar,0.5267783469114553
2024-06-161,Bekasi,0.48629818830972876
2024-06-161,Bogor,0.6589279743786004
2024-06-161,Cianjur,0.7734587553306659
2024-06-161,Cirebon,0.5632391807701003
2024-06-161,Garut,0.7227227557336021
2024-06-161,Indramayu,0.4457228115086664
2024-06-161,Karawang,0.552529665069032
2024-06-161,Kota Bandung,0.36730589205727937
2024-06-161,Kota Bogor,0.468529510145521
2024-06-161,Kota Cirebon,0.33941684373877773
2024-06-161,Kota Sukabumi,0.5799836907094817
2024-06-161,Kuningan,0.6815262179653512
2024-06-161,Majalengka,0.6345730605187964
2024-06-161,Purwakarta,0.6610286096723355
2024-06-161,Subang,0.5726804101341244
2024-06-161,Sukabumi,0.7613015327200722
2024-06-161,Sumedang,0.6918607979498548
2024-06-161,Kota Bekasi,0.35707384228181194
2024-06-161,Kota Depok,0.472655311353515
2024-06-169,Bandung,0.7228431704711159
2024-06-169,Kota Cimahi,0.33389296270599034
2024-06-169,Kota Tasikmalaya,0.46971269561611534
2024-06-169,Tasikmalaya,0.5998911144042302
2024-06-169,Ciamis,0.5312499679200599
2024-06-169,Kota Banjar,0.49272979247153
2024-06-169,Bekasi,0.48533281406130113
2024-06-169,Bogor,0.7246024041393981
2024-06-169,Cianjur,0.7960225227552864
2024-06-169,Cirebon,0.5547395166780017
2024-06-169,Garut,0.7994703035080961
2024-06-169,Indramayu,0.4219062937227969
2024-06-169,Karawang,0.5343070564295965
2024-06-169,Kota Bandung,0.36391899680206524
2024-06-169,Kota Bogor,0.499582263709502
2024-06-169,Kota Cirebon,0.44707198103611884
2024-06-169,Kota Sukabumi,0.5589182732638339
2024-06-169,Kuningan,0.776414498064131
2024-06-169,Majalengka,0.7008929400652409
2024-06-169,Purwakarta,0.7061502466545888
2024-06-169,Subang,0.5904469189703935
2024-06-169,Sukabumi,0.788833200164721
2024-06-169,Sumedang,0.7724777641371517
2024-06-169,Kota Bekasi,0.3584081948011261
2024-06-169,Kota Depok,0.4507892764994326
2024-06-177,Bandung,0.6566868192858768
2024-06-177,Kota Cimahi,0.3333206320847734
2024-06-177,Kota Tasikmalaya,0.4693831708306721
2024-06-177,Tasikmalaya,0.6175603328684292
2024-06-177,Ciamis,0.605487033700526
2024-06-177,Kota Banjar,0.5563872004987995
2024-06-177,Bekasi,0.45981725934302203
2024-06-177,Bogor,0.6968711222151787
2024-06-177,Cianjur,0.766813690564991
2024-06-177,Cirebon,0.5273792585356564
2024-06-177,Garut,0.7399038562910758
2024-06-177,Indramayu,0.3931920568892959
2024-06-177,Karawang,0.507099575688696
2024-06-177,Kota Bandung,0.364608174922965
2024-06-177,Kota Bogor,0.5110368689333912
2024-06-177,Kota Cirebon,0.4251138788557731
2024-06-177,Kota Sukabumi,0.5901998822237307
2024-06-177,Kuningan,0.6104634993159911
2024-06-177,Majalengka,0.6030001204419085
2024-06-177,Purwakarta,0.7042328068955708
2024-06-177,Subang,0.5594092727609263
2024-06-177,Sukabumi,0.7706147023372242
2024-06-177,Sumedang,0.7015379963124728
2024-06-177,Kota Bekasi,0.35985721298054907
2024-06-177,Kota Depok,0.4614948000460111
2024-07-185,Bandung,0.676230791489417
2024-07-185,Kota Cimahi,0.3561332664924153
2024-07-185,Kota Tasikmalaya,0.35910880342142765
2024-07-185,Tasikmalaya,0.5448080045329968
2024-07-185,Ciamis,0.4872407604702303
2024-07-185,Kota Banjar,0.6506745346074847
2024-07-185,Bekasi,0.47588829667112686
2024-07-185,Bogor,0.7073477529558923
2024-07-185,Cianjur,0.6987713815799218
2024-07-185,Cirebon,0.566875301477405
2024-07-185,Garut,0.7991176834774713
2024-07-185,Indramayu,0.3820044800854217
2024-07-185,Karawang,0.5181201586280288
2024-07-185,Kota Bandung,0.3702452228826081
2024-07-185,Kota Bogor,0.5116485897308516
2024-07-185,Kota Cirebon,0.4264921978477022
2024-07-185,Kota Sukabumi,0.6077432207335709
2024-07-185,Kuningan,0.6756955860209044
2024-07-185,Majalengka,0.6519402033835107
2024-07-185,Purwakarta,0.7301578092846542
2024-07-185,Subang,0.5942258245828904
2024-07-185,Sukabumi,0.6642975668329283
2024-07-185,Sumedang,0.7643981133010986
2024-07-185,Kota Bekasi,0.3751120159823485
2024-07-185,Kota Depok,0.47797660224680605
2024-07-193,Bandung,0.7107133651270922
2024-07-193,Kota Cimahi,0.33251403905126053
2024-07-193,Kota Tasikmalaya,0.37391139217017744
2024-07-193,Tasikmalaya,0.5209702498971546
2024-07-193,Ciamis,0.5277861994749545
2024-07-193,Kota Banjar,0.5643769537803814
2024-07-193,Bekasi,0.44937695762643715
2024-07-193,Bogor,0.7241667118768749
2024-07-193,Cianjur,0.7876265120435993
2024-07-193,Cirebon,0.5215124785933154
2024-07-193,Garut,0.7517936209247121
2024-07-193,Indramayu,0.3608280704135038
2024-07-193,Karawang,0.46658706981626574
2024-07-193,Kota Bandung,0.36075243401796286
2024-07-193,Kota Bogor,0.5006221192844822
2024-07-193,Kota Cirebon,0.4574133198551499
2024-07-193,Kota Sukabumi,0.5868011687500965
2024-07-193,Kuningan,0.7535660565224253
2024-07-193,Majalengka,0.6710771506314526
2024-07-193,Purwakarta,0.7147205590110328
2024-07-193,Subang,0.579372227981651
2024-07-193,Sukabumi,0.7862129564268445
2024-07-193,Sumedang,0.7612846634672614
2024-07-193,Kota Bekasi,0.3616751817825876
2024-07-193,Kota Depok,0.45337390283938145
2024-07-201,Bandung,0.7132088706973782
2024-07-201,Kota Cimahi,0.32036852326938176
2024-07-201,Kota Tasikmalaya,0.6539229796855159
2024-07-201,Tasikmalaya,0.7898918189686208
2024-07-201,Ciamis,0.742535954994189
2024-07-201,Kota Banjar,0.6697240493588085
2024-07-201,Bekasi,0.4437886166082362
2024-07-201,Bogor,0.6992173607124288
2024-07-201,Cianjur,0.7868658513045689
2024-07-201,Cirebon,0.5173865377409751
2024-07-201,Garut,0.7991331696321202
2024-07-201,Indramayu,0.3875152983517239
2024-07-201,Karawang,0.46205650484187377
2024-07-201,Kota Bandung,0.35297125887504
2024-07-201,Kota Bogor,0.48567602075876753
2024-07-201,Kota Cirebon,0.47982339717690303
2024-07-201,Kota Sukabumi,0.5916632747887878
2024-07-201,Kuningan,0.7650869994974847
2024-07-201,Majalengka,0.6732770940673871
2024-07-201,Purwakarta,0.7136150922324792
2024-07-201,Subang,0.5995607711764241
2024-07-201,Sukabumi,0.7888194249286955
2024-07-201,Sumedang,0.7639571812411061
2024-07-201,Kota Bekasi,0.35763982638472197
2024-07-201,Kota Depok,0.44887785097137184
2024-07-209,Bandung,0.6978851041350451
2024-07-209,Kota Cimahi,0.31458439194379406
2024-07-209,Kota Tasikmalaya,0.40205655820011066
2024-07-209,Tasikmalaya,0.4855464482259056
2024-07-209,Ciamis,0.524819111909653
2024-07-209,Kota Banjar,0.6157222235897177
2024-07-209,Bekasi,0.4498774998463069
2024-07-209,Bogor,0.7073036963726954
2024-07-209,Cianjur,0.7717017436788048
2024-07-209,Cirebon,0.5080192267595273
2024-07-209,Garut,0.7660667767740559
2024-07-209,Indramayu,0.41032394995179156
2024-07-209,Karawang,0.46622654666291613
2024-07-209,Kota Bandung,0.35633856970980926
2024-07-209,Kota Bogor,0.493942450711207
2024-07-209,Kota Cirebon,0.45386880124483603
2024-07-209,Kota Sukabumi,0.5736743545170792
2024-07-209,Kuningan,0.729660439715835
2024-07-209,Majalengka,0.6380708939841783
2024-07-209,Purwakarta,0.70206969987619
2024-07-209,Subang,0.6049233114150866
2024-07-209,Sukabumi,0.7586171327966722
2024-07-209,Sumedang,0.7441064482894096
2024-07-209,Kota Bekasi,0.35298228835828677
2024-07-209,Kota Depok,0.4452378418514087
2024-08-217,Bandung,0.6919263303190416
2024-08-217,Kota Cimahi,0.3169500194673531
2024-08-217,Kota Tasikmalaya,0.5284301181267358
2024-08-217,Tasikmalaya,0.5432018683508614
2024-08-217,Ciamis,0.6033238190748187
2024-08-217,Kota Banjar,0.6280944655238898
2024-08-217,Bekasi,0.46012471320218395
2024-08-217,Bogor,0.712405990943655
2024-08-217,Cianjur,0.7648118221586745
2024-08-217,Cirebon,0.5024306614043579
2024-08-217,Garut,0.7662001972382029
2024-08-217,Indramayu,0.45569975762690396
2024-08-217,Karawang,0.4615762780688115
2024-08-217,Kota Bandung,0.3533783978994073
2024-08-217,Kota Bogor,0.4866102795879404
2024-08-217,Kota Cirebon,0.44169392579983063
2024-08-217,Kota Sukabumi,0.5674454156596613
2024-08-217,Kuningan,0.7148097487186867
2024-08-217,Majalengka,0.6227399676866919
2024-08-217,Purwakarta,0.6835809451178815
2024-08-217,Subang,0.6282283301415359
2024-08-217,Sukabumi,0.7623730236491532
2024-08-217,Sumedang,0.7257616542098647
2024-08-217,Kota Bekasi,0.35808150328458
2024-08-217,Kota Depok,0.4505550700157078
2024-08-225,Bandung,0.6760978520272068
2024-08-225,Kota Cimahi,0.30749935291172764
2024-08-225,Kota Tasikmalaya,0.6090842484740099
2024-08-225,Tasikmalaya,0.7538374321116691
2024-08-225,Ciamis,0.7489667022563253
2024-08-225,Kota Banjar,0.6937319360990443
2024-08-225,Bekasi,0.44789089992356956
2024-08-225,Bogor,0.695128994423295
2024-08-225,Cianjur,0.7432313828650201
2024-08-225,Cirebon,0.47371019889453153
2024-08-225,Garut,0.7527609037531985
2024-08-225,Indramayu,0.4735149962001664
2024-08-225,Karawang,0.4494163306063024
2024-08-225,Kota Bandung,0.3479752288052967
2024-08-225,Kota Bogor,0.47388028409044175
2024-08-225,Kota Cirebon,0.4205343644026276
2024-08-225,Kota Sukabumi,0.5395640351129957
2024-08-225,Kuningan,0.6982225364209895
2024-08-225,Majalengka,0.5917605163260855
2024-08-225,Purwakarta,0.6697506676004121
2024-08-225,Subang,0.6218495881267485
2024-08-225,Sukabumi,0.7484798131483695
2024-08-225,Sumedang,0.6922650021451688
2024-08-225,Kota Bekasi,0.34855072232783235
2024-08-225,Kota Depok,0.4309523954870569
2024-08-233,Bandung,0.6720529207263019
2024-08-233,Kota Cimahi,0.3005803106577848
2024-08-233,Kota Tasikmalaya,0.3671274396650034
2024-08-233,Tasikmalaya,0.4888842313217554
2024-08-233,Ciamis,0.4289742113434062
2024-08-233,Kota Banjar,0.46419951840417284
2024-08-233,Bekasi,0.45626533258341856
2024-08-233,Bogor,0.6995247157657295
2024-08-233,Cianjur,0.736053813321713
2024-08-233,Cirebon,0.47978659057481315
2024-08-233,Garut,0.7426448935737439
2024-08-233,Indramayu,0.49778401737216976
2024-08-233,Karawang,0.45143159150769097
2024-08-233,Kota Bandung,0.34075748729434463
2024-08-233,Kota Bogor,0.5147008407642406
2024-08-233,Kota Cirebon,0.404318079656843
2024-08-233,Kota Sukabumi,0.5418667111797031
2024-08-233,Kuningan,0.6906162119268019
2024-08-233,Majalengka,0.5821589403697266
2024-08-233,Purwakarta,0.665122695853077
2024-08-233,Subang,0.6280045304924378
2024-08-233,Sukabumi,0.7225280395030944
2024-08-233,Sumedang,0.6903874817682071
2024-08-233,Kota Bekasi,0.34523668095726623
2024-08-233,Kota Depok,0.44000665372678227
2024-08-241,Bandung,0.6696310746470611
2024-08-241,Kota Cimahi,0.29707860134869485
2024-08-241,Kota Tasikmalaya,0.4980431788815343
2024-08-241,Tasikmalaya,0.556972000071103
2024-08-241,Ciamis,0.48562419044755756
2024-08-241,Kota Banjar,0.5291359610652092
2024-08-241,Bekasi,0.4275718954147031
2024-08-241,Bogor,0.6855178645768593
2024-08-241,Cianjur,0.7368105725162211
2024-08-241,Cirebon,0.4637143076046778
2024-08-241,Garut,0.7355431494068119
2024-08-241,Indramayu,0.5181652550843587
2024-08-241,Karawang,0.4389527344754245
2024-08-241,Kota Bandung,0.3355939744435087
2024-08-241,Kota Bogor,0.47290239417287194
2024-08-241,Kota Cirebon,0.39705671747828974
2024-08-241,Kota Sukabumi,0.5146408258389809
2024-08-241,Kuningan,0.6324708044305769
2024-08-241,Majalengka,0.5490153910773672
2024-08-241,Purwakarta,0.6474624497581263
2024-08-241,Subang,0.6213949440044982
2024-08-241,Sukabumi,0.7171451716559493
2024-08-241,Sumedang,0.6740419775860886
2024-08-241,Kota Bekasi,0.3324439130172084
2024-08-241,Kota Depok,0.4097979041943139
2024-09-249,Bandung,0.6315773116338196
2024-09-249,Kota Cimahi,0.30755572295886197
2024-09-249,Kota Tasikmalaya,0.5796310737307445
2024-09-249,Tasikmalaya,0.5648225505433968
2024-09-249,Ciamis,0.5616962000900454
2024-09-249,Kota Banjar,0.5342387392508017
2024-09-249,Bekasi,0.4352551059595417
2024-09-249,Bogor,0.6758433771449193
2024-09-249,Cianjur,0.6952662269275561
2024-09-249,Cirebon,0.4971800661868833
2024-09-249,Garut,0.6246687831133291
2024-09-249,Indramayu,0.5474985141725944
2024-09-249,Karawang,0.4440684777016118
2024-09-249,Kota Bandung,0.34933097433756927
2024-09-249,Kota Bogor,0.45334442423443905
2024-09-249,Kota Cirebon,0.370934957526825
2024-09-249,Kota Sukabumi,0.5069539950993552
2024-09-249,Kuningan,0.6398044276011476
2024-09-249,Majalengka,0.5108458936822554
2024-09-249,Purwakarta,0.6396275129307303
2024-09-249,Subang,0.6234400978984999
2024-09-249,Sukabumi,0.6605501712431167
2024-09-249,Sumedang,0.6380493970817532
2024-09-249,Kota Bekasi,0.32137779074508566
2024-09-249,Kota Depok,0.4069225349431495
2024-09-257,Bandung,0.6599211083214325
2024-09-257,Kota Cimahi,0.3096473709890782
2024-09-257,Kota Tasikmalaya,0.5703967968469381
2024-09-257,Tasikmalaya,0.6931415817365537
2024-09-257,Ciamis,0.5921184905294828
2024-09-257,Kota Banjar,0.5715239305699569
2024-09-257,Bekasi,0.4414986768494402
2024-09-257,Bogor,0.688718057369607
2024-09-257,Cianjur,0.7222333673024874
2024-09-257,Cirebon,0.4934105906010605
2024-09-257,Garut,0.7260944445377074
2024-09-257,Indramayu,0.5246199602172694
2024-09-257,Karawang,0.4449013335514263
2024-09-257,Kota Bandung,0.34343988411097975
2024-09-257,Kota Bogor,0.4684547196639854
2024-09-257,Kota Cirebon,0.36666067896706733
2024-09-257,Kota Sukabumi,0.5007830589196147
2024-09-257,Kuningan,0.6805416716095386
2024-09-257,Majalengka,0.5531295687949399
2024-09-257,Purwakarta,0.6505906539999317
2024-09-257,Subang,0.6182633963073649
2024-09-257,Sukabumi,0.6918716577139253
2024-09-257,Sumedang,0.6592787284853318
2024-09-257,Kota Bekasi,0.3343190826439161
2024-09-257,Kota Depok,0.4217792923065823
2024-09-265,Bandung,0.636456629818431
2024-09-265,Kota Cimahi,0.3112950591266021
2024-09-265,Kota Tasikmalaya,0.3170172888048927
2024-09-265,Tasikmalaya,0.48974435359400575
2024-09-265,Ciamis,0.4639608547426124
2024-09-265,Kota Banjar,0.5198815815186041
2024-09-265,Bekasi,0.4484217419445822
2024-09-265,Bogor,0.6588659787651346
2024-09-265,Cianjur,0.6686138765917814
2024-09-265,Cirebon,0.5183295037348936
2024-09-265,Garut,0.6231003771799966
2024-09-265,Indramayu,0.519500635100559
2024-09-265,Karawang,0.4258210612404499
2024-09-265,Kota Bandung,0.3597410523658557
2024-09-265,Kota Bogor,0.4762436891504013
2024-09-265,Kota Cirebon,0.3658361255621027
2024-09-265,Kota Sukabumi,0.497077525225456
2024-09-265,Kuningan,0.6237568198027622
2024-09-265,Majalengka,0.49943489277885905
2024-09-265,Purwakarta,0.6348443480337325
2024-09-265,Subang,0.5751376859386966
2024-09-265,Sukabumi,0.7001314422344372
2024-09-265,Sumedang,0.6212160957402775
2024-09-265,Kota Bekasi,0.3390384821747005
2024-09-265,Kota Depok,0.42215060662321363
2024-09-273,Bandung,0.6550572756328117
2024-09-273,Kota Cimahi,0.30385810191258
2024-09-273,Kota Tasikmalaya,0.3044503924196414
2024-09-273,Tasikmalaya,0.42994801325857
2024-09-273,Ciamis,0.3939088473843612
2024-09-273,Kota Banjar,0.35742191319182387
2024-09-273,Bekasi,0.4363784199613341
2024-09-273,Bogor,0.634712350204325
2024-09-273,Cianjur,0.7016772781973938
2024-09-273,Cirebon,0.5323316142464856
2024-09-273,Garut,0.6834223680647867
2024-09-273,Indramayu,0.5299515343926647
2024-09-273,Karawang,0.4410547066456068
2024-09-273,Kota Bandung,0.3267636241498114
2024-09-273,Kota Bogor,0.3934088182477017
2024-09-273,Kota Cirebon,0.3563183082697485
2024-09-273,Kota Sukabumi,0.5066773463965977
2024-09-273,Kuningan,0.664890924771486
2024-09-273,Majalengka,0.5526067284603016
2024-09-273,Purwakarta,0.6480267823833497
2024-09-273,Subang,0.608504280969909
2024-09-273,Sukabumi,0.6865098259978569
2024-09-273,Sumedang,0.6806363705634034
2024-09-273,Kota Bekasi,0.3126466259116336
2024-09-273,Kota Depok,0.3931978096098346
2024-10-281,Bandung,0.6387232444416985
2024-10-281,Kota Cimahi,0.3027171251071448
2024-10-281,Kota Tasikmalaya,0.4754307612464671
2024-10-281,Tasikmalaya,0.5046756481224449
2024-10-281,Ciamis,0.5010691209875572
2024-10-281,Kota Banjar,0.4738218567812025
2024-10-281,Bekasi,0.43362530074903244
2024-10-281,Bogor,0.652824716181326
2024-10-281,Cianjur,0.6648949455768796
2024-10-281,Cirebon,0.5234763355660282
2024-10-281,Garut,0.6959251052278859
2024-10-281,Indramayu,0.4770218489553862
2024-10-281,Karawang,0.4452746412439297
2024-10-281,Kota Bandung,0.3461873466085773
2024-10-281,Kota Bogor,0.47055130905063003
2024-10-281,Kota Cirebon,0.34340403843172873
2024-10-281,Kota Sukabumi,0.5076807260224832
2024-10-281,Kuningan,0.7203136817327775
2024-10-281,Majalengka,0.5557055160116883
2024-10-281,Purwakarta,0.6512647366178818
2024-10-281,Subang,0.5838397481442362
2024-10-281,Sukabumi,0.6427453614125468
2024-10-281,Sumedang,0.670104682790837
2024-10-281,Kota Bekasi,0.33252490544947627
2024-10-281,Kota Depok,0.4129995270239704
2024-10-289,Bandung,0.5312638231091236
2024-10-289,Kota Cimahi,0.23194499411113934
2024-10-289,Kota Tasikmalaya,0.6136195143788421
2024-10-289,Tasikmalaya,0.7390362835471032
2024-10-289,Ciamis,0.7102939443853314
2024-10-289,Kota Banjar,0.6071155001605111
2024-10-289,Bekasi,0.41889026141427155
2024-10-289,Bogor,0.666123017521885
2024-10-289,Cianjur,0.7250786906750958
2024-10-289,Cirebon,0.4759045640540853
2024-10-289,Garut,0.6793183827811743
2024-10-289,Indramayu,0.4034513657314436
2024-10-289,Karawang,0.4514829273690755
2024-10-289,Kota Bandung,0.34488369473694386
2024-10-289,Kota Bogor,0.44845548796780943
2024-10-289,Kota Cirebon,0.31387244563906885
2024-10-289,Kota Sukabumi,0.5018684480951765
2024-10-289,Kuningan,0.6646664664274102
2024-10-289,Majalengka,0.5224829264409336
2024-10-289,Purwakarta,0.6118183955349074
2024-10-289,Subang,0.5155993229665441
2024-10-289,Sukabumi,0.7246915980790808
2024-10-289,Sumedang,0.6065520782374398
2024-10-289,Kota Bekasi,0.3135327475411784
2024-10-289,Kota Depok,0.3969608660620329
2024-10-297,Bandung,0.6438114657632905
2024-10-297,Kota Cimahi,0.31000060372357063
2024-10-297,Kota Tasikmalaya,0.35711011158015027
2024-10-297,Tasikmalaya,0.5018729691425647
2024-10-297,Ciamis,0.4582214791400608
2024-10-297,Kota Banjar,0.3867144587885583
2024-10-297,Bekasi,0.45110725148590325
2024-10-297,Bogor,0.6579076644970062
2024-10-297,Cianjur,0.6130327735397961
2024-10-297,Cirebon,0.4957523586736644
2024-10-297,Garut,0.5896999318389814
2024-10-297,Indramayu,0.39782984835480545
2024-10-297,Karawang,0.4850591713132328
2024-10-297,Kota Bandung,0.3398008241028451
2024-10-297,Kota Bogor,0.4570465596376496
2024-10-297,Kota Cirebon,0.34457304787700493
2024-10-297,Kota Sukabumi,0.4696796234141252
2024-10-297,Kuningan,0.6794871959920283
2024-10-297,Majalengka,0.5322848716756327
2024-10-297,Purwakarta,0.623696911092962
2024-10-297,Subang,0.5752394638456179
2024-10-297,Sukabumi,0.5369308460929897
2024-10-297,Sumedang,0.6940663624188816
2024-10-297,Kota Bekasi,0.32869715922342174
2024-10-297,Kota Depok,0.4058032091693026
2024-10-305,Bandung,0.485545660360208
2024-10-305,Kota Cimahi,0.26343734053006407
2024-10-305,Kota Tasikmalaya,0.4350889287615426
2024-10-305,Tasikmalaya,0.5314584132864018
2024-10-305,Ciamis,0.5794380734021232
2024-10-305,Kota Banjar,0.4509695085118104
2024-10-305,Bekasi,0.3354820037354428
2024-10-305,Bogor,0.47315862098486733
2024-10-305,Cianjur,0.6595421327570979
2024-10-305,Cirebon,0.45175812510075647
2024-10-305,Garut,0.5910294747840368
2024-10-305,Indramayu,0.3427974360863999
2024-10-305,Karawang,0.45967458576544257
2024-10-305,Kota Bandung,0.29933251354703494
2024-10-305,Kota Bogor,0.35519221071226215
2024-10-305,Kota Cirebon,0.3250140892470585
2024-10-305,Kota Sukabumi,0.4728469534482761
2024-10-305,Kuningan,0.6155219784713216
2024-10-305,Majalengka,0.46706356228823526
2024-10-305,Purwakarta,0.5954475588136551
2024-10-305,Subang,0.5320614474794277
2024-10-305,Sukabumi,0.6372284036357693
2024-10-305,Sumedang,0.6013912793425861
2024-10-305,Kota Bekasi,0.1986027920009592
2024-10-305,Kota Depok,0.2420220195096595
2024-11-313,Bandung,0.5633948483586739
2024-11-313,Kota Cimahi,0.22933335634837665
2024-11-313,Kota Tasikmalaya,0.5928780106819015
2024-11-313,Tasikmalaya,0.7324411382156498
2024-11-313,Ciamis,0.6084324076216354
2024-11-313,Kota Banjar,0.47146101263605694
2024-11-313,Bekasi,0.3871517142810296
2024-11-313,Bogor,0.6591898630613244
2024-11-313,Cianjur,0.6230262496715405
2024-11-313,Cirebon,0.35311914235552255
2024-11-313,Garut,0.6580251123452293
2024-11-313,Indramayu,0.28784443693994494
2024-11-313,Karawang,0.4589933838671283
2024-11-313,Kota Bandung,0.33861539805827334
2024-11-313,Kota Bogor,0.4537395159646084
2024-11-313,Kota Cirebon,0.20876129597023568
2024-11-313,Kota Sukabumi,0.48409320835086006
2024-11-313,Kuningan,0.5454244132696177
2024-11-313,Majalengka,0.46804904378198536
2024-11-313,Purwakarta,0.6082642812403922
2024-11-313,Subang,0.5182408834092431
2024-11-313,Sukabumi,0.7015663875439314
2024-11-313,Sumedang,0.6514495299584976
2024-11-313,Kota Bekasi,0.25217398924015805
2024-11-313,Kota Depok,0.39785531608736635
2024-11-321,Bandung,0.4953038454928798
2024-11-321,Kota Cimahi,0.26353130785640905
2024-11-321,Kota Tasikmalaya,0.6026340441441023
2024-11-321,Tasikmalaya,0.7229279016886955
2024-11-321,Ciamis,0.682580178489071
2024-11-321,Kota Banjar,0.6271638165277055
2024-11-321,Bekasi,0.4183900737149832
2024-11-321,Bogor,0.5573859603782636
2024-11-321,Cianjur,0.6161155986408002
2024-11-321,Cirebon,0.4064247382663251
2024-11-321,Garut,0.5956039831725277
2024-11-321,Indramayu,0.2947291033942858
2024-11-321,Karawang,0.4630006368530527
2024-11-321,Kota Bandung,0.33425521220220195
2024-11-321,Kota Bogor,0.3989512415523131
2024-11-321,Kota Cirebon,0.34593427731553505
2024-11-321,Kota Sukabumi,0.4641180093232505
2024-11-321,Kuningan,0.6113638093433147
2024-11-321,Majalengka,0.46769104661835725
2024-11-321,Purwakarta,0.5081976360825335
2024-11-321,Subang,0.43080565952011535
2024-11-321,Sukabumi,0.6363996819075887
2024-11-321,Sumedang,0.6131026275418578
2024-11-321,Kota Bekasi,0.3223714224146942
2024-11-321,Kota Depok,0.38984909230593984
2024-11-329,Bandung,0.48419722025120404
2024-11-329,Kota Cimahi,0.2778256064349065
2024-11-329,Kota Tasikmalaya,0.39809939487625184
2024-11-329,Tasikmalaya,0.6437015271178159
2024-11-329,Ciamis,0.6073570632258503
2024-11-329,Kota Banjar,0.5239645418139548
2024-11-329,Bekasi,0.1614802739910149
2024-11-329,Bogor,0.5076671488770613
2024-11-329,Cianjur,0.494327576749923
2024-11-329,Cirebon,0.32940626032752257
2024-11-329,Garut,0.5339303627395607
2024-11-329,Indramayu,0.15383762451490912
2024-11-329,Karawang,0.1477617361748646
2024-11-329,Kota Bandung,0.2515931346163736
2024-11-329,Kota Bogor,0.44014402620319465
2024-11-329,Kota Cirebon,0.38188635123221837
2024-11-329,Kota Sukabumi,0.5214320160008791
2024-11-329,Kuningan,0.47883904062797616
2024-11-329,Majalengka,0.3168575840970941
2024-11-329,Purwakarta,0.43992733121507593
2024-11-329,Subang,0.22205055505122628
2024-11-329,Sukabumi,0.5155644426132692
2024-11-329,Sumedang,0.3432158120736835
2024-11-329,Kota Bekasi,0.1736470973849035
2024-11-329,Kota Depok,0.2786058954887528
2024-12-337,Bandung,0.28255621364253075
2024-12-337,Kota Cimahi,0.21771329763083072
2024-12-337,Kota Tasikmalaya,0.40753482010583847
2024-12-337,Tasikmalaya,0.5082543495278917
2024-12-337,Ciamis,0.4675731127497524
2024-12-337,Kota Banjar,0.4338730615867124
2024-12-337,Bekasi,0.13588897616554824
2024-12-337,Bogor,0.2526956697201627
2024-12-337,Cianjur,0.4875833595433922
2024-12-337,Cirebon,0.31914850847087683
2024-12-337,Garut,0.4657785579944937
2024-12-337,Indramayu,0.17487409023368494
2024-12-337,Karawang,0.16846166646352637
2024-12-337,Kota Bandung,0.1803255235244801
2024-12-337,Kota Bogor,0.1664727777082651
2024-12-337,Kota Cirebon,0.28601738638111435
2024-12-337,Kota Sukabumi,0.40947491336088654
2024-12-337,Kuningan,0.3876692233158989
2024-12-337,Majalengka,0.35512366697689796
2024-12-337,Purwakarta,0.24922220095423658
2024-12-337,Subang,0.247374476118074
2024-12-337,Sukabumi,0.27085871102238274
2024-12-337,Sumedang,0.3950017112972643
2024-12-337,Kota Bekasi,0.1248600901301952
2024-12-337,Kota Depok,0.11983089107685581
2024-12-345,Bandung,0.3008062405309567
2024-12-345,Kota Cimahi,0.15983751636021712
2024-12-345,Kota Tasikmalaya,0.4082481620978547
2024-12-345,Tasikmalaya,0.580154289839249
2024-12-345,Ciamis,0.5131934639295989
2024-12-345,Kota Banjar,0.4710295823607692
2024-12-345,Bekasi,0.22016266668253026
2024-12-345,Bogor,0.31638123111557853
2024-12-345,Cianjur,0.38218335803778025
2024-12-345,Cirebon,0.30495906390182215
2024-12-345,Garut,0.5412635714067822
2024-12-345,Indramayu,0.2866576093847123
2024-12-345,Karawang,0.2197675266496988
2024-12-345,Kota Bandung,0.15809018103808273
2024-12-345,Kota Bogor,0.3856763353695214
