date,Kabupaten,MODIS_LST_Mean,MODIS_LST_Max,MODIS_LST_Percentile95,MODIS_Cloud_Cover_Percentage,MODIS_Max_Lon,MODIS_Max_Lat
2014-01-15,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-15,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-16,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-17,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-18,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-19,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-20,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-21,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Ciamis,30.4395829991981,31.49000000000001,31.49000000000001,99.27728684091183,,
2014-01-22,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Cianjur,27.33097770239939,31.110000000000014,30.05000000000001,97.82326856090548,,
2014-01-22,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Garut,28.699917328578415,31.110000000000014,30.48333333333335,97.65807103104603,,
2014-01-22,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kuningan,30.090000000000032,30.090000000000032,30.090000000000032,99.99146270185786,,
2014-01-22,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Sukabumi,29.36032654949125,30.83000000000004,30.650000000000034,97.9646266803363,,
2014-01-22,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-22,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-23,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Tasikmalaya,24.6302958579882,25.750000000000057,25.650000000000034,99.09804665725773,,
2014-01-24,Ciamis,26.522129592410995,28.33000000000004,28.01666666666671,92.79083481483738,,
2014-01-24,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Cianjur,30.19077751756443,31.430000000000007,31.090000000000032,98.609072193605,,
2014-01-24,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Sukabumi,27.624376683194498,29.910000000000025,29.090000000000032,96.25960141704164,,
2014-01-24,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-24,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Sukabumi,23.880343730886864,26.650000000000034,25.83000000000004,99.23038034744445,,
2014-01-25,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-25,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Bandung,29.922103725322447,39.63000000000005,34.08845707656615,62.6517571884983,,
2014-01-26,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Tasikmalaya,30.035845588235322,32.49000000000001,31.27000000000004,95.32241422251742,,
2014-01-26,Ciamis,30.252285370620985,32.49000000000001,31.710000000000036,99.03633415775955,,
2014-01-26,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Bogor,21.257801652892578,22.370000000000005,22.370000000000005,99.92098702228166,,
2014-01-26,Cianjur,30.800700944642674,35.05000000000001,33.46597474348859,81.34452011361958,,
2014-01-26,Cirebon,31.96534482758624,32.89000000000004,32.89000000000004,99.86611368025791,,
2014-01-26,Garut,30.271136722601423,36.29000000000002,32.55666666666669,73.56089116553576,,
2014-01-26,Indramayu,29.5270505177283,31.190000000000055,30.650000000000034,96.98418376133893,,
2014-01-26,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Kota Bandung,34.77336053412466,39.63000000000005,39.31,87.45346239761729,,
2014-01-26,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Kota Sukabumi,30.146435331230325,31.130000000000052,31.130000000000052,94.88668441003306,,
2014-01-26,Kuningan,29.73046428280528,33.450000000000045,31.810000000000002,95.96875348879969,,
2014-01-26,Majalengka,29.5639067652741,33.29000000000002,31.423333333333346,85.00598332860324,,
2014-01-26,Purwakarta,27.650762760103763,31.090000000000032,30.346659038901624,87.50271705838414,,
2014-01-26,Subang,29.655363786087985,32.210000000000036,31.650000000000034,92.47308299516169,,
2014-01-26,Sukabumi,29.069038755250137,33.31,32.022000000000034,84.22011404492322,,
2014-01-26,Sumedang,30.956890238292424,36.73000000000002,36.01000000000005,94.54264733571833,,
2014-01-26,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-26,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Bandung,24.63859149009817,29.410000000000025,27.630000000000052,94.93240618931279,,
2014-01-27,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Tasikmalaya,26.93700549450551,26.950000000000045,26.950000000000045,99.8920739589881,,
2014-01-27,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Cianjur,24.884704920616187,30.55000000000001,28.603026819923397,88.97551272139748,,
2014-01-27,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Garut,25.853143615452698,30.630000000000052,30.630000000000052,98.71267934288817,,
2014-01-27,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Sukabumi,29.123233760766833,31.190000000000055,30.795000000000016,88.37069401334766,,
2014-01-27,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-27,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-28,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Tasikmalaya,29.08650077760501,29.750000000000057,29.750000000000057,99.80935042755314,,
2014-01-29,Ciamis,29.315823529411787,30.890000000000043,30.410000000000025,95.41856654162626,,
2014-01-29,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2014-01-29,Subang,NaN,NaN,NaN,100.0,NaN,NaN
